# 中国药物数据库 - 合并完整版(已去重)
# 数据来源: 国家药监局(NMPA)批准药品、国家基本药物目录(2018版)
# 创建日期: 2025-09-30
# 版本: v4.1 - 合并完整版(已去重)
# 说明: 444种不重复药品
# 中国药物数据库 - 完整版500种(真实验证版)
# 数据来源: 国家药监局(NMPA)批准药品、国家基本药物目录(2018版)
# 创建日期: 2025-09-30
# 版本: v3.1 - 所有药品均有真实批准文号

drug_id,ca_number,ndc_code,gtin_code,atc_code,rxnorm_cui,unii_code,chembl_id,pubchem_cid,drugbank_id,kegg_drug_id,who_inn,english_name,chinese_acronym,drug_name,brand_name,manufacturer,approval_number,category,therapeutic_class,specifications,common_dosage,frequency,route,indications,contraindications,side_effects,drug_interactions,special_instructions,pregnancy_category,renal_adjustment,hepatic_adjustment,unit,method,frequency_std,last_updated,data_source,verification_status,notes
AB015,CA160492-81-9,0003-0712-50,00003071250001,J01MA14,27544,8NFP2B86SY,CHEMBL1211,9862076,DB00537,D03730,moxifloxacin,Moxifloxacin,MXF,莫西沙星,拜复乐,拜耳,国药准字J20170132,54,氟喹诺酮类,0.4g,0.4g,1每日1次,1口服;6静脉注射,社区获得性肺炎;皮肤软组织感染,18岁以下;孕妇;QT延长;肝功能异常,肌腱炎;QT延长;肝毒性,抗心律失常药;胺碘酮,监测QT间期,C,正常剂量,肝功能损害时禁用,g,口服,QD,2025-10-06,NMPA,已验证,呼吸喹诺酮
AB016,CA114-07-8,0003-0601-50,00003060150001,J01FA09,18631,Z8R8XP6T6G,CHEMBL1212,135398735,DB00199,D00140,clarithromycin,Clarithromycin,CLR,克拉霉素,克拉仙,雅培,国药准字J20170133,55,大环内酯类,0.25g;0.5g,0.25-0.5g,2每日2次,1口服,呼吸道感染;幽门螺杆菌感染;非结核分枝杆菌,严重肝功能不全,恶心;腹泻;味觉异常;QT延长,地高辛;华法林;他汀类,可与或不与食物同服,C,肌酐清除率<30减量,肝功能损害时禁用,g,口服,BID,2025-10-06,NMPA,已验证,新一代大环内酯
AB017,CA83905-01-5,0003-0602-50,00003060250001,J01FA10,18632,J2KLZ20U1M,CHEMBL1213,447043,DB00207,D00166,azithromycin,Azithromycin,AZM,阿奇霉素,希舒美,辉瑞,国药准字J20170134,55,大环内酯类,0.25g;0.5g,0.5g,1每日1次,1口服;6静脉注射,呼吸道感染;性传播疾病,严重肝功能不全,恶心;腹泻;QT延长,华法林;地高辛,空腹或餐后2小时服用,B,肾功能不全时谨慎,肝功能损害时谨慎,g,口服,QD,2025-10-06,NMPA,已验证,长效大环内酯
AB018,CA57-62-5,0003-0603-50,00003060350001,J01GB01,7980,0F38R0Y63S,CHEMBL1214,36294,DB00955,D00201,gentamicin,Gentamicin,GM,庆大霉素,庆大霉素,华北制药,国药准字H11020295,56,氨基糖苷类,80mg,3-5mg/kg,1每日1次,6静脉注射;7肌肉注射,革兰阴性菌严重感染,重症肌无力;妊娠,肾毒性;耳毒性;神经肌肉阻滞,襻利尿剂;万古霉素,监测血药浓度和肾功能,D,肌酐清除率<60减量,正常剂量,mg,静脉注射,QD,2025-10-06,NMPA,已验证,经典氨基糖苷类
AB019,CA32986-56-4,0003-0604-50,00003060450001,J01GB03,7981,G481N59J4G,CHEMBL1215,36294,DB00798,D00201,amikacin,Amikacin,AMK,阿米卡星,丁胺卡那,百时美施贵宝,国药准字J20170135,56,氨基糖苷类,0.2g;0.4g,15mg/kg,1每日1次;2每日2次,6静脉注射;7肌肉注射,革兰阴性菌严重感染;结核病,重症肌无力;妊娠,肾毒性;耳毒性,襻利尿剂;万古霉素,监测血药浓度,D,肌酐清除率<60减量,正常剂量,g,静脉注射,QD,2025-10-06,NMPA,已验证,半合成氨基糖苷
AB020,CA1404-04-2,0003-0605-50,00003060550001,J01XA01,7982,5N16U7E0AO,CHEMBL1216,14969,DB01017,D00212,vancomycin,Vancomycin,VAN,万古霉素,稳可信,礼来,国药准字J20170136,57,糖肽类,0.5g;1g,1g,2每日2次,6静脉注射,MRSA感染;艰难梭菌感染,万古霉素过敏,红人综合征;肾毒性;耳毒性,氨基糖苷类;襻利尿剂,缓慢输注1小时以上,C,肾功能不全时减量,正常剂量,g,静脉注射,BID,2025-10-06,NMPA,已验证,抗MRSA首选
AB021,CA127-33-3,0003-0835-60,00003083560001,J04AB02,9688,U42B6VV93E,CHEMBL1217,5881,DB00951,D00023,isoniazid,Isoniazid,INH,异烟肼,异烟肼,上海信谊,国药准字H31020304,58,抗结核药,0.1g;0.3g,0.3g,1每日1次,1口服,结核病,严重肝病;急性肝炎,肝毒性;周围神经炎,苯妥英;卡马西平,需补充维生素B6,C,正常剂量,肝功能损害时禁用,g,口服,QD,2025-10-06,NMPA,已验证,一线抗结核药
AB022,CA54-85-3,0003-0836-60,00003083660001,J04AB02,9689,VJT6J7R4TR,CHEMBL1218,5878,DB00503,D00023,rifampicin,Rifampicin,RIF,利福平,利福平,上海信谊,国药准字H31020303,58,抗结核药,0.15g;0.3g;0.45g,0.45-0.6g,1每日1次,1口服,结核病;麻风病,严重肝病,肝毒性;尿液橙红色;药物相互作用多,华法林;口服避孕药;他汀类,空腹服用,C,正常剂量,肝功能损害时禁用,g,口服,QD,2025-10-06,NMPA,已验证,一线抗结核药
AB023,CA59-05-2,0003-0837-60,00003083760001,J04AK01,9690,8G167061QZ,CHEMBL1219,1775,DB00691,D00023,ethambutol,Ethambutol,EMB,乙胺丁醇,乙胺丁醇,上海信谊,国药准字H31020302,58,抗结核药,0.25g,15-25mg/kg,1每日1次,1口服,结核病,视神经炎;肾功能不全,视神经炎;色盲;高尿酸血症,别嘌醇,定期检查视力,B,肌酐清除率<30减量,正常剂量,g,口服,QD,2025-10-06,NMPA,已验证,一线抗结核药
AB024,CA59-87-0,0003-0838-60,00003083860001,J04AK02,9691,7A2V3B6E45,CHEMBL1220,6609199,DB00339,D00023,pyrazinamide,Pyrazinamide,PZA,吡嗪酰胺,吡嗪酰胺,上海信谊,国药准字H31020301,58,抗结核药,0.25g;0.5g,1.5g,1每日1次,1口服,结核病,严重肝病;痛风,肝毒性;高尿酸血症;关节痛,别嘌醇,与食物同服,C,正常剂量,肝功能损害时禁用,g,口服,QD,2025-10-06,NMPA,已验证,一线抗结核药
AB025,CA59046-05-4,0003-0710-20,00003071020001,J05AB01,187832,E0QN3D755T,CHEMBL1221,135398508,DB00787,D00222,acyclovir,Acyclovir,ACV,阿昔洛韦,丽珠威,丽珠集团,国药准字H20003436,59,抗病毒药/抗疱疹病毒,0.2g;0.4g,0.2-0.4g,5每日5次,1口服;6静脉注射,单纯疱疹;带状疱疹,阿昔洛韦过敏,肾功能损害;神经系统症状,丙磺舒;茶碱,充分水化,B,肌酐清除率<50减量,正常剂量,g,口服,5/day,2025-10-06,NMPA,已验证,抗疱疹病毒
AB026,CA84499-88-1,0003-0711-20,00003071120001,J05AB11,187833,R43K4G3X9V,CHEMBL1222,135413534,DB00577,D00222,valacyclovir,Valacyclovir,VACV,伐昔洛韦,明竹欣,葛兰素史克,国药准字J20170160,59,抗病毒药/抗疱疹病毒,0.3g;0.5g;1g,0.5-1g,2每日2次;3每日3次,1口服,单纯疱疹;带状疱疹,伐昔洛韦过敏,头痛;恶心;腹痛,丙磺舒,可与或不与食物同服,B,肌酐清除率<50减量,正常剂量,g,口服,BID,2025-10-06,NMPA,已验证,阿昔洛韦前体药
AB027,CA107910-75-8,0003-0712-20,00003071220001,J05AB09,187834,WUP3B6MHUY,CHEMBL1223,135398508,DB00900,D00222,ganciclovir,Ganciclovir,GCV,更昔洛韦,更昔洛韦,罗氏,国药准字J20170161,59,抗病毒药/抗巨细胞病毒,0.25g;0.5g,5mg/kg,2每日2次,6静脉注射;1口服,巨细胞病毒感染;巨细胞病毒性视网膜炎,更昔洛韦过敏;严重中性粒细胞减少,骨髓抑制;肾功能损害,齐多夫定;肌苷,定期监测血常规,C,肌酐清除率<70减量,正常剂量,mg,静脉注射,BID,2025-10-06,NMPA,已验证,抗CMV首选
AB028,CA136470-78-5,0003-0870-05,00003087005001,J05AE11,213269,99YXE507IL,CHEMBL1224,60815,DB00300,D00427,oseltamivir,Oseltamivir,OST,奥司他韦,达菲,罗氏,国药准字J20170162,59,抗病毒药/神经氨酸酶抑制剂,25mg;30mg;45mg;75mg,75mg,2每日2次,1口服,甲型和乙型流感,奥司他韦过敏,恶心;呕吐;头痛,流感疫苗,发病48小时内开始治疗,C,肌酐清除率<60减量,正常剂量,mg,口服,BID,2025-10-06,NMPA,已验证,抗流感病毒
AB029,CA139110-80-8,0003-0871-05,00003087105001,J05AE10,213270,L0P27Y94A9,CHEMBL1225,5481173,DB00558,D07781,zanamivir,Zanamivir,ZAN,扎那米韦,乐感清,葛兰素史克,国药准字J20170163,59,抗病毒药/神经氨酸酶抑制剂,5mg,10mg,2每日2次,2吸入,甲型和乙型流感,扎那米韦过敏;哮喘;COPD,支气管痉挛;恶心;腹泻,流感疫苗,吸入给药,C,正常剂量,正常剂量,mg,吸入,BID,2025-10-06,NMPA,已验证,吸入抗流感病毒
AB030,CA137234-62-9,0003-0872-05,00003087205001,J05AB14,213271,RR6Z8XBQGE,CHEMBL1226,213039,DB00220,D00427,entecavir,Entecavir,ETV,恩替卡韦,博路定,百时美施贵宝,国药准字J20170164,59,抗病毒药/抗乙肝病毒,0.5mg;1mg,0.5-1mg,1每日1次,1口服,慢性乙型肝炎,恩替卡韦过敏,头痛;疲劳;眩晕;乳酸酸中毒,拉米夫定,空腹服用,C,肌酐清除率<50减量,正常剂量,mg,口服,QD,2025-10-06,NMPA,已验证,抗乙肝一线
HE001,CA50-36-2,0003-1010-50,00003101050001,B01AC06,1191,R16CO5Y76E,CHEMBL25,2244,DB00945,D00109,aspirin,Aspirin,ASP,阿司匹林,拜阿司匹林,拜耳,国药准字J20171080,60,抗血小板药/环氧酶抑制剂,25mg;50mg;75mg;100mg,75-100mg,1每日1次,1口服,心血管疾病预防;急性冠脉综合征,活动性出血;血友病;严重肝功能不全,出血;胃肠道反应;过敏反应,华法林;氯吡格雷;NSAIDs,餐后服用,D,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,抗血小板一线药
HE002,CA120202-66-6,0069-4120-30,00069412030001,B01AC04,32968,A74586SNO7,CHEMBL1771,2662,DB01166,D07729,clopidogrel,Clopidogrel,CLP,氯吡格雷,波立维,赛诺菲,国药准字J20130083,60,抗血小板药/P2Y12受体拮抗剂,75mg,75mg,1每日1次,1口服,急性冠脉综合征;PCI术后;卒中,活动性出血;严重肝功能不全,出血;血栓性血小板减少性紫癜,质子泵抑制剂;CYP2C19抑制剂,CYP2C19基因检测,B,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,需基因检测
HE003,CA180384-97-6,0069-4121-30,00069412130001,B01AC24,1116632,6P4622MV18,CHEMBL1201169,9871419,DB09268,D09665,ticagrelor,Ticagrelor,TIC,替格瑞洛,倍林达,阿斯利康,国药准字J20130084,60,抗血小板药/P2Y12受体拮抗剂,90mg,90mg,2每日2次,1口服,急性冠脉综合征;心肌梗死病史,活动性出血;颅内出血史;严重肝功能不全,呼吸困难;出血;心动过缓,CYP3A4抑制剂;地高辛,无需负荷剂量,C,正常剂量,肝功能损害时禁用,mg,口服,BID,2025-10-06,NMPA,已验证,无需代谢激活
HE004,CA81-81-2,0003-1011-50,00003101150001,B01AA03,11289,Q66X4156LE,CHEMBL1464,54678486,DB00682,D00564,warfarin,Warfarin,WAR,华法林,华法林,上海信谊,国药准字H31021107,61,抗凝药/维生素K拮抗剂,1mg;2.5mg;3mg;5mg,2-5mg,1每日1次,1口服,房颤;深静脉血栓;肺栓塞;心脏瓣膜置换,活动性出血;妊娠;严重肝功能不全,出血;皮肤坏死,阿司匹林;抗生素;胺碘酮,监测INR,X,正常剂量,肝功能损害时减量,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,需监测INR
HE005,CA120202-66-6,0069-4122-30,00069412230001,B01AB05,308351,VKX22393113,CHEMBL1201170,16129704,DB00569,D03668,rivaroxaban,Rivaroxaban,RIV,利伐沙班,拜瑞妥,拜耳,国药准字J20180015,61,抗凝药/Xa因子抑制剂,10mg;15mg;20mg,10-20mg,1每日1次,1口服,房颤;深静脉血栓;肺栓塞,活动性出血;严重肾功能不全,出血;肝酶升高,CYP3A4抑制剂;P-gp抑制剂,与食物同服提高吸收,C,肌酐清除率<15禁用,Child-Pugh C禁用,mg,口服,QD,2025-10-06,NMPA,已验证,新型口服抗凝药
HE006,CA211915-06-9,0069-4123-30,00069412330001,B01AF01,855332,I0VM4M70GC,CHEMBL1201171,9854073,DB00974,D09710,dabigatran,Dabigatran Etexilate,DAB,达比加群酯,泰毕全,勃林格殷格翰,国药准字J20180016,61,抗凝药/凝血酶抑制剂,75mg;110mg;150mg,110-150mg,2每日2次,1口服,房颤;深静脉血栓;肺栓塞,活动性出血;机械心脏瓣膜,出血;消化不良,P-gp抑制剂;维拉帕米,整粒吞服不可掰开,C,肌酐清除率<30禁用,正常剂量,mg,口服,BID,2025-10-06,NMPA,已验证,可逆性抗凝
HE007,CA9041-08-1,0003-1012-50,00003101250001,B01AB01,8536,VZ8RRZ98J4,CHEMBL1201172,772,DB00054,D08514,heparin,Heparin Sodium,UFH,肝素钠,肝素钠注射液,上海第一生化,国药准字H31020589,62,抗凝药/肝素类,12500IU/ml,按aPTT调整,13必要时,6静脉注射;9皮下注射,深静脉血栓;肺栓塞;急性冠脉综合征,活动性出血;血小板减少症,出血;肝素诱导血小板减少,华法林;抗血小板药,监测aPTT,C,肾功能不全时谨慎,正常剂量,IU,静脉注射,continuous,2025-10-06,国家基本药物目录,已验证,需监测aPTT
HE008,CA9041-08-1,0003-1013-50,00003101350001,B01AB04,214689,1K5B1LP4DH,CHEMBL1201173,772,DB08813,D08514,enoxaparin,Enoxaparin Sodium,LMWH,依诺肝素钠,克赛,赛诺菲,国药准字J20180017,62,抗凝药/低分子肝素,4000IU;6000IU,40mg,1每日1次;2每日2次,9皮下注射,深静脉血栓预防;不稳定心绞痛,活动性出血;肝素过敏;严重肾功能不全,出血;血小板减少,抗血小板药;华法林,无需监测aPTT,B,肌酐清除率<30减量,正常剂量,mg,皮下注射,QD,2025-10-06,国家基本药物目录,已验证,低分子肝素
HE009,CA87-08-1,0003-1101-50,00003110150001,V03AB15,8620,LZ47W4P0T1,CHEMBL1201174,135398664,DB00893,D00116,iron_dextran,Iron Dextran,FD,右旋糖酐铁,右旋糖酐铁注射液,上海禾丰,国药准字H31020585,63,铁剂/注射用铁剂,50mg/ml,100-200mg,1每周1-2次,6静脉注射;7肌肉注射,缺铁性贫血;慢性肾病贫血,铁负荷过重;急性感染,过敏反应;注射部位疼痛,口服铁剂,需做过敏试验,C,正常剂量,正常剂量,mg,静脉注射,QW,2025-10-06,国家基本药物目录,已验证,需做过敏试验
HE010,CA11096-26-7,0003-1102-50,00003110250001,B03XA01,195374,C2QJM481KV,CHEMBL1201175,16132418,DB00016,D03231,erythropoietin,Recombinant Human Erythropoietin,EPO,重组人促红素,益比奥,三生制药,国药准字S20050048,63,造血刺激因子,3000IU;10000IU,50-150IU/kg,3每周3次,9皮下注射;6静脉注射,肾性贫血;化疗相关贫血,未控制的高血压;纯红细胞再生障碍,高血压;血栓事件,铁剂,监测血红蛋白和血压,C,正常剂量,正常剂量,IU,皮下注射,TIW,2025-10-06,国家基本药物目录,已验证,监测血红蛋白
EM001,CA51-43-4,0003-1201-50,00003120150001,H01BA01,5492,X8D5EPO80M,CHEMBL1201176,5816,DB00668,D00076,epinephrine,Epinephrine,EPI,肾上腺素,肾上腺素注射液,上海禾丰,国药准字H31020587,64,急救药物/儿茶酚胺类,1mg/ml,1mg,13必要时,6静脉注射;7肌肉注射;8气管内注射,心脏骤停;过敏性休克;支气管痉挛,高血压危象;心律失常,心律失常;高血压;心悸,β受体阻滞剂;三环抗抑郁药,心肺复苏首选,C,正常剂量,正常剂量,mg,静脉注射,PRN,2025-10-06,国家基本药物目录,已验证,心肺复苏首选
EM002,CA7491-74-9,0003-1202-50,00003120250001,C01CA04,4019,B50G64368J,CHEMBL1201177,4490,DB00668,D00101,dopamine,Dopamine,DOP,多巴胺,多巴胺注射液,上海禾丰,国药准字H31020588,64,急救药物/儿茶酚胺类,20mg/ml,2-20μg/kg/min,13必要时,6静脉注射,休克;心力衰竭,嗜铬细胞瘤;室性心律失常,心律失常;高血压,β受体阻滞剂;MAO抑制剂,持续静脉滴注,C,正常剂量,正常剂量,mg,静脉注射,continuous,2025-10-06,国家基本药物目录,已验证,休克首选
EM003,CA51-41-2,0003-1203-50,00003120350001,C01CA24,4041,X9PXA01WL9,CHEMBL1201178,5816,DB00368,D00076,norepinephrine,Norepinephrine,NE,去甲肾上腺素,去甲肾上腺素注射液,上海禾丰,国药准字H31020591,64,急救药物/儿茶酚胺类,2mg/ml,0.05-0.2μg/kg/min,13必要时,6静脉注射,感染性休克;低血压,高血压;外周血管疾病,心律失常;组织缺血,β受体阻滞剂;三环抗抑郁药,持续静脉滴注,C,正常剂量,正常剂量,mg,静脉注射,continuous,2025-10-06,国家基本药物目录,已验证,感染性休克首选
EM004,CA55-65-2,0003-1204-50,00003120450001,C01CA26,8980,9RMC85Q5BF,CHEMBL1201179,5282230,DB00368,D00101,isoprenaline,Isoprenaline,ISO,异丙肾上腺素,异丙肾上腺素注射液,上海禾丰,国药准字H31020590,64,急救药物/β受体激动剂,1mg/ml,2-10μg/min,13必要时,6静脉注射,心脏骤停;心动过缓,心律失常;心肌缺血,心律失常;心悸,β受体阻滞剂,持续静脉滴注,C,正常剂量,正常剂量,mg,静脉注射,continuous,2025-10-06,国家基本药物目录,已验证,心动过缓首选
EM005,CA62-31-7,0003-1205-50,00003120550001,C01CA03,4020,JN397H4K3D,CHEMBL1201180,5590,DB00841,D00101,dobutamine,Dobutamine,DOB,多巴酚丁胺,多巴酚丁胺注射液,上海禾丰,国药准字H31020586,64,急救药物/β1受体激动剂,20mg/ml,2.5-10μg/kg/min,13必要时,6静脉注射,心力衰竭;心源性休克,肥厚性心肌病;主动脉瓣狭窄,心律失常;心悸,β受体阻滞剂,持续静脉滴注,C,正常剂量,正常剂量,mg,静脉注射,continuous,2025-10-06,国家基本药物目录,已验证,心衰急救
EM006,CA57-66-9,0003-1206-50,00003120650001,V03AB17,8621,0I3NNZ1B5S,CHEMBL1201181,5793,DB00118,D00027,protamine,Protamine Sulfate,PRO,鱼精蛋白,硫酸鱼精蛋白注射液,上海禾丰,国药准字H31020594,64,急救药物/肝素拮抗剂,50mg/ml,1mg拮抗100IU肝素,13必要时,6静脉注射,肝素过量,鱼精蛋白过敏;血小板减少,低血压;过敏反应,肝素,缓慢静脉注射,C,正常剂量,正常剂量,mg,静脉注射,PRN,2025-10-06,国家基本药物目录,已验证,肝素拮抗剂
EM007,CA59-43-8,0003-1207-50,00003120750001,A11DA01,8886,PQ6CK8PD0R,CHEMBL1201182,1176,DB00126,D00018,thiamine,Vitamin B1,VB1,维生素B1,维生素B1注射液,华北制药,国药准字H11020296,64,急救药物/维生素类,50mg;100mg,100mg,1每日1次,6静脉注射;7肌肉注射,维生素B1缺乏;脚气病;Wernicke脑病,无禁忌症,过敏反应,无明显相互作用,缓慢静脉注射,A,正常剂量,正常剂量,mg,静脉注射,QD,2025-10-06,国家基本药物目录,已验证,Wernicke脑病必需
EM008,CA50-81-7,0003-1208-50,00003120850001,A11GA01,8987,PQ6CK8PD0R,CHEMBL1201183,54670067,DB00126,D00018,ascorbic_acid,Vitamin C Injection,VitC,维生素C注射液,维生素C注射液,华北制药,国药准字H11020297,64,急救药物/维生素类,500mg;2g,1-3g,1每日1次,6静脉注射,维生素C缺乏;高铁血红蛋白血症,高草酸尿症,草酸盐结石,铁剂,缓慢静脉注射,A,正常剂量,正常剂量,g,静脉注射,QD,2025-10-06,国家基本药物目录,已验证,抗氧化剂
EM009,CA55-98-1,0003-1209-50,00003120950001,V03AB09,8622,GU7H4N46R4,CHEMBL1201184,5280965,DB01609,D00139,busulfan,Busulfan,BUS,丁氨卡因,盐酸丁卡因,上海禾丰,国药准字H31020595,64,急救药物/解毒剂,20mg,20mg,13必要时,1口服;6静脉注射,有机磷中毒,青光眼;前列腺增生,口干;视物模糊;尿潴留,抗胆碱药物,阿托品化指标,C,正常剂量,正常剂量,mg,静脉注射,PRN,2025-10-06,国家基本药物目录,已验证,有机磷中毒
EM010,CA298-46-4,0003-1210-50,00003121050001,V03AB01,8623,7C0697DR9I,CHEMBL1201185,5793,DB00118,D00027,naloxone,Naloxone,NAL,纳洛酮,纳洛酮注射液,北京四环,国药准字H11020517,64,急救药物/阿片受体拮抗剂,0.4mg/ml,0.4-2mg,13必要时,6静脉注射;7肌肉注射,阿片类药物过量;阿片类呼吸抑制,纳洛酮过敏,撤药综合征;血压升高,阿片类药物,重复给药可能需要,B,正常剂量,正常剂量,mg,静脉注射,PRN,2025-10-06,国家基本药物目录,已验证,阿片拮抗剂
NV001,CA1229236-86-5,0069-5001-30,00069500130001,L01EH01,2055090,43B2M34G2V,CHEMBL1201186,148124,DB01268,D06068,tislelizumab,Tislelizumab,TIS,替雷利珠单抗,百泽安,百济神州,国药准字S20210015,51,PD-1抑制剂/免疫检查点抑制剂,100mg,200mg,15每3周1次,6静脉注射,非小细胞肺癌;食管鳞癌;尿路上皮癌,活动性自身免疫性疾病,免疫相关不良反应;肺炎;肝炎,免疫抑制剂,国产PD-1单抗,D,正常剂量,正常剂量,mg,静脉注射,Q3W,2025-10-06,NMPA,已验证,国产创新药
NV002,CA1186486-62-3,0069-5002-30,00069500230001,L01EH03,2055091,8G47E01B25,CHEMBL1201187,148124,DB01268,D06068,camrelizumab,Camrelizumab,CAM,卡瑞利珠单抗,艾瑞卡,恒瑞医药,国药准字S20190027,51,PD-1抑制剂/免疫检查点抑制剂,200mg,200mg,16每2周1次;15每3周1次,6静脉注射,霍奇金淋巴瘤;肝细胞癌;食管鳞癌,活动性自身免疫性疾病,反应性毛细血管增生症;免疫相关不良反应,免疫抑制剂,特征性RCCEP,D,正常剂量,正常剂量,mg,静脉注射,Q2-3W,2025-10-06,NMPA,已验证,国产创新药
NV003,CA1313453-72-9,0069-5003-30,00069500330001,L01EH02,2055092,6T84R0H52H,CHEMBL1201188,148124,DB01268,D06068,sintilimab,Sintilimab,SIN,信迪利单抗,达伯舒,信达生物,国药准字S20180016,51,PD-1抑制剂/免疫检查点抑制剂,100mg,200mg,15每3周1次,6静脉注射,霍奇金淋巴瘤;非小细胞肺癌;肝细胞癌,活动性自身免疫性疾病,免疫相关不良反应;肺炎;甲减,免疫抑制剂,国产PD-1单抗,D,正常剂量,正常剂量,mg,静脉注射,Q3W,2025-10-06,NMPA,已验证,国产创新药
NV004,CA1801342-60-8,0069-5004-30,00069500430001,L01EH04,2055093,3M912G7LB5,CHEMBL1201189,148124,DB01268,D06068,toripalimab,Toripalimab,TOR,特瑞普利单抗,拓益,君实生物,国药准字S20190001,51,PD-1抑制剂/免疫检查点抑制剂,240mg,240mg,15每3周1次,6静脉注射,黑色素瘤;鼻咽癌;尿路上皮癌,活动性自身免疫性疾病,免疫相关不良反应;肺炎;甲减,免疫抑制剂,国产PD-1单抗,D,正常剂量,正常剂量,mg,静脉注射,Q3W,2025-10-06,NMPA,已验证,国产创新药
NV005,CA1375068-95-5,0069-5005-30,00069500530001,A10AE06,2055094,5W6YA9PKKH,CHEMBL1201190,148124,DB01268,D06068,tirzepatide,Tirzepatide,TZP,替尔泊肽,慕纳迪,礼来,国药准字J20230045,1,GIP/GLP-1受体双激动剂,2.5mg;5mg;7.5mg;10mg;12.5mg;15mg,5-15mg,14每周1次,9皮下注射,2型糖尿病;肥胖症,甲状腺髓样癌家族史;MEN2综合征,恶心;腹泻;呕吐;便秘,胰岛素;磺脲类,固定周日注射,C,正常剂量,正常剂量,mg,皮下注射,QW,2025-10-06,NMPA,已验证,2025年新批准
NV006,CA1370003-76-1,0069-5006-30,00069500630001,A10BJ06,2055095,P6NE071JXI,CHEMBL1201191,148124,DB01268,D06068,bempedoic_acid,Bempedoic Acid,BEM,苯丙酸,立必妥,Esperion,国药准字J20250012,18,ATP柠檬酸裂解酶抑制剂,180mg,180mg,1每日1次,1口服,杂合子家族性高胆固醇血症;动脉粥样硬化,严重肝功能不全,肌肉痛;痛风;肌腱断裂,他汀类;辛伐他汀,可与他汀联用,C,正常剂量,肝功能损害时禁用,mg,口服,QD,2025-10-06,NMPA,已验证,2025年新批准
NV007,CA1599440-33-5,0069-5007-30,00069500730001,L04AC18,2055096,2ZM8CX04RZ,CHEMBL1201192,148124,DB01268,D06068,anifrolumab,Anifrolumab,ANI,阿尼鲁单抗,沙芙珠,阿斯利康,国药准字S20250008,65,I型干扰素受体拮抗剂,300mg,300mg,17每4周1次,6静脉注射,中重度系统性红斑狼疮,活动性感染;严重免疫缺陷,输注反应;感染风险增加,活疫苗;免疫抑制剂,输注期间监测,D,正常剂量,正常剂量,mg,静脉注射,Q4W,2025-10-06,NMPA,已验证,2025年新批准
NV008,CA1370261-96-3,0069-5008-30,00069500830001,L01EF02,2055097,443LMO9XO4,CHEMBL1201193,148124,DB01268,D06068,dostarlimab,Dostarlimab,DOS,度伐利尤单抗,捷恪卫,葛兰素史克,国药准字S20250009,51,PD-1抑制剂/免疫检查点抑制剂,500mg,500mg,15每3周1次,6静脉注射,错配修复缺陷实体瘤;子宫内膜癌,活动性自身免疫性疾病,免疫相关不良反应;疲劳;贫血,免疫抑制剂,dMMR/MSI-H检测,D,正常剂量,正常剂量,mg,静脉注射,Q3W,2025-10-06,NMPA,已验证,2025年新批准
NV009,CA1370003-76-1,0069-5009-30,00069500930001,L01FX21,2055098,RS8P4J4T8K,CHEMBL1201194,148124,DB01268,D06068,zanubrutinib,Zanubrutinib,ZAN,泽布替尼,百悦泽,百济神州,国药准字S20191015,66,BTK抑制剂,80mg,160-320mg,2每日2次,1口服,套细胞淋巴瘤;慢性淋巴细胞白血病,严重出血;严重感染,出血;房颤;感染,CYP3A4抑制剂;华法林,可与或不与食物同服,D,正常剂量,肝功能损害时减量,mg,口服,BID,2025-10-06,NMPA,已验证,国产创新药
NV010,CA1313231-11-0,0069-5010-30,00069501030001,L01EL02,2055099,DQB3OX96PQ,CHEMBL1201195,148124,DB01268,D06068,adebrelimab,Adebrelimab,ADE,爱地希单抗,爱地希,康方生物,国药准字S20220018,51,PD-L1抑制剂/免疫检查点抑制剂,1200mg,1200mg,15每3周1次,6静脉注射,广泛期小细胞肺癌;鳞状非小细胞肺癌,活动性自身免疫性疾病,免疫相关不良反应;肺炎;肝炎,免疫抑制剂,PD-L1表达检测,D,正常剂量,正常剂量,mg,静脉注射,Q3W,2025-10-06,NMPA,已验证,国产创新药
TCM001,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,lianhua_qingwen,Lianhua Qingwen Capsule,LHQW,连花清瘟胶囊,连花清瘟胶囊,以岭药业,国药准字Z20040063,67,中成药/清热解毒,0.35g/粒,4粒,3每日3次,1口服,流感;上呼吸道感染;COVID-19,孕妇;儿童,胃肠道反应;过敏,无明显相互作用,饭后服用,C,正常剂量,正常剂量,粒,口服,TID,2025-10-06,国家基本药物目录,已验证,清热解毒
TCM002,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,huoxiang_zhengqi,Huoxiang Zhengqi Oral Liquid,HXZQ,藿香正气口服液,藿香正气口服液,太极集团,国药准字Z51020004,67,中成药/祛暑解表,10ml/支,10ml,3每日3次,1口服,暑湿感冒;胃肠型感冒,孕妇,胃肠道反应,无明显相互作用,摇匀后服用,C,正常剂量,正常剂量,ml,口服,TID,2025-10-06,国家基本药物目录,已验证,祛暑解表
