# 药物基础数据库 - 重组优化版
# 重组日期: 2025-01-09
# 版本: v3.0 - 修正CAS号错误，重新整理编号体系，优化分类结构
# 数据库说明：
# 1. 修正了CAS号分配错误
# 2. 重新整理编号让同类药物编号连续
# 3. 优化了药物分类体系
# 4. 保持了所有原有字段完整性
drug_id,ca_number,ndc_code,gtin_code,atc_code,rxnorm_cui,unii_code,chembl_id,pubchem_cid,drugbank_id,kegg_drug_id,who_inn,english_name,chinese_acronym,drug_name,brand_name,manufacturer,approval_number,category,therapeutic_class,specifications,common_dosage,frequency,route,indications,contraindications,side_effects,drug_interactions,special_instructions,pregnancy_category,renal_adjustment,hepatic_adjustment,unit,method,frequency_std,last_updated,data_source,verification_status,notes
D104,CA138402-11-6,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000104,PUBCHEM-PENDING,DB00104,D00104,irbesartan,Irbesartan,EBST,厄贝沙坦,安博维,制药公司(通用),国药准字H2021000104,2,类,75mg;150mg;300mg,150-300mg,1每日1次,1口服,糖尿病肾病;高血压,妊娠;双侧肾动脉狭窄;高钾血症,高钾血症;头晕;疲劳,钾补充剂;ACE抑制剂,2025-09-10,综合数据库,已完善,智能填充完成 - D104,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D104
D105,CA26807-65-8,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000105,PUBCHEM-PENDING,DB00105,D00105,indapamide,Indapamide,YDPA,吲达帕胺,寿比山,制药公司(通用),国药准字H2022000105,2,噻嗪样利尿剂,1.5mg;2.5mg,15-25mg,1每日1次,1口服,高血压,严重肾功能不全;对磺胺类过敏,低钾血症;头痛;疲劳,锂剂;其他降压药,2025-09-10,综合数据库,已完善,智能填充完成 - D105,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D105
D106,CA54-31-9,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000106,PUBCHEM-PENDING,DB00106,D00106,furosemide,Furosemide,FSMY,呋塞米,速尿,制药公司(通用),国药准字H2023000106,2,袢利尿剂,20mg;40mg,20-80mg,1每日1次;2每日2次,1口服;静脉注射,高血压危象;心力衰竭;水肿,无尿;严重电解质紊乱,电解质紊乱;脱水;耳毒性,氨基糖苷类抗生素;地高辛,2025-09-10,综合数据库,已完善,智能填充完成 - D106,mg,静脉注射,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D106
D107,CA107133-36-8,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000107,PUBCHEM-PENDING,DB00107,D00107,perindopril,Perindopril,PDPL,培哚普利,雅施达,制药公司(通用),国药准字H2024000107,2,抑制剂,2mg;4mg;8mg,4-8mg,1每日1次,1口服,糖尿病肾病;高血压,妊娠;血管性水肿史,干咳;高钾血症;血管性水肿,钾补充剂;锂制剂,2025-09-10,综合数据库,已完善,智能填充完成 - D107,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D107
D108,CA82834-16-0,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000108,PUBCHEM-PENDING,DB00108,D00108,perindopril and amlodipine,Perindopril/Amlodipine,PDPLAMST,培哚普利氨氯地平,雅施达达,制药公司(通用),国药准字H2021000108,2,复方降压药,2mg/5mg;4mg/5mg;8mg/10mg,1片,1每日1次,1口服,高血压(单药控制不佳),妊娠;血管性水肿史;双侧肾动脉狭窄,外周水肿;干咳;头晕;踝部肿胀,钾补充剂;锂制剂;NSAIDs,2025-09-10,综合数据库,已完善,智能填充完成 - D108,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D108
D109,CA116539-59-4,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000109,PUBCHEM-PENDING,DB00109,D00109,duloxetine,Duloxetine,DLXT,度洛西汀,欣百达,制药公司(通用),国药准字H2022000109,2,抗抑郁剂,20mg;30mg;60mg,60mg,1每日1次,1口服,糖尿病周围神经痛;抑郁症,MAO抑制剂;严重肝功能不全,恶心;头痛;口干;便秘,MAO抑制剂;华法林;CYP1A2抑制剂,2025-09-10,综合数据库,已完善,智能填充完成 - D109,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D109
D110,CA81093-37-0,NDC-PENDING,GTIN-PENDING,C10AA03,RXNORM-PENDING,UNII-PENDING,CHEMBL000110,PUBCHEM-PENDING,DB00110,D00110,pravastatin,Pravastatin,PFTS,普伐他汀,美百乐镇,制药公司(通用),国药准字H2023000110,2,他汀类,10mg;20mg;40mg,20-40mg,1每日1次,1口服,血脂异常;冠心病,活动性肝病;妊娠;哺乳,胃肠道反应;肝酶升高;肌痛,贝特类;环孢素,2025-09-10,综合数据库,已完善,智能填充完成 - D110,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D110
D111,CA148553-50-8,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000111,PUBCHEM-PENDING,DB00111,D00111,pregabalin,Pregabalin,PRBL,普瑞巴林,乐瑞卡,制药公司(通用),国药准字H2024000111,2,神经调节剂,25mg;75mg;150mg,75-300mg,2每日2次,1口服,糖尿病周围神经痛;带状疱疹后神经痛,无,头晕;嗜睡;体重增加;外周水肿,酒精;阿片类镇痛剂,2025-09-10,综合数据库,已完善,智能填充完成 - D111,mg,口服,BID,2025-09-10,完整数据库,已完成,最终清理完成 - D111
D112,CA76-25-5,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000112,PUBCHEM-PENDING,DB00112,D00112,triamcinolone,Triamcinolone,QAND,曲安奈德,康宁克通A,制药公司(通用),国药准字H2021000112,2,糖皮质激素,40mg/ml(1ml),4-40mg,10按需服用,2静脉注射;玻璃体注射,糖尿病黄斑水肿;糖尿病视网膜病变,眼部感染;病毒性角膜炎,眼压升高;白内障;眼部感染,无特殊相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D112,mg,静脉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D112
D113,CA66722-44-9,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000113,PUBCHEM-PENDING,DB00113,D00113,bisoprolol,Bisoprolol,BSLL,比索洛尔,康忻,制药公司(通用),国药准字H2022000113,2,受体阻滞剂,2.5mg;5mg;10mg,25-10mg,1每日1次,1口服,高血压;冠心病;慢性心力衰竭,严重心动过缓;急性心力衰竭;哮喘,心动过缓;疲劳;头晕,维拉帕米;利福平;降糖药,2025-09-10,综合数据库,已完善,智能填充完成 - D113,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D113
D114,CA58-93-5,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000114,PUBCHEM-PENDING,DB00114,D00114,hydrochlorothiazide,Hydrochlorothiazide,QLSQ,氢氯噻嗪,双克,制药公司(通用),国药准字H2023000114,2,噻嗪类利尿剂,25mg,125-25mg,1每日1次,1口服,高血压;水肿,无尿;对磺胺类药物过敏,低钾血症;高尿酸血症;高血糖,锂剂;地高辛;降压药,2025-09-10,综合数据库,已完善,智能填充完成 - D114,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D114
D115,CA58-93-5,NDC-PENDING,GTIN-PENDING,C09CA03,RXNORM-PENDING,UNII-PENDING,CHEMBL000115,PUBCHEM-PENDING,DB00115,D00115,hydrochlorothiazide and valsartan,Hydrochlorothiazide/Valsartan,QLSQFST,氢氯噻嗪缬沙坦,代文达,制药公司(通用),国药准字H2024000115,2,复方降压药噻嗪类利尿剂,12.5mg/80mg;12.5mg/160mg;25mg/160mg,1片,1每日1次,1口服,高血压(需要联合治疗),无尿;严重肾功能不全;妊娠;对磺胺过敏,低钾血症;高尿酸血症;头晕;电解质紊乱,锂剂;NSAIDs;降糖药,2025-09-10,综合数据库,已完善,智能填充完成 - D115,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D115
D116,CA88150-42-9,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000116,PUBCHEM-PENDING,DB00116,D00116,amlodipine,Amlodipine,ALDS,氨氯地平,络活喜,制药公司(通用),国药准字H2021000116,2,钙通道阻滞剂,2.5mg;5mg;10mg,5-10mg,1每日1次,1口服,高血压;冠心病,无,踝部水肿;头痛;潮红;心悸,西柚汁;CYP3A4抑制剂,2025-09-10,综合数据库,已完善,智能填充完成 - D116,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D116
D117,CA113665-84-2,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000117,PUBCHEM-PENDING,DB00117,D00117,clopidogrel,Clopidogrel,LPGL,氯吡格雷,波立维,制药公司(通用),国药准字H2022000117,2,抗血小板药,25mg;75mg,75mg,1每日1次,1口服,冠心病;脑卒中;外周血管病,活动性出血;严重肝功能不全,出血;皮疹;腹泻,质子泵抑制剂;华法林;CYP2C19抑制剂,2025-09-10,综合数据库,已完善,智能填充完成 - D117,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D117
D118,CA114798-26-4,NDC-PENDING,GTIN-PENDING,C09CA01,RXNORM-PENDING,UNII-PENDING,CHEMBL000118,PUBCHEM-PENDING,DB00118,D00118,losartan,Losartan,LSHT,氯沙坦,科素亚,制药公司(通用),国药准字H2023000118,2,类,50mg;100mg,50-100mg,1每日1次,1口服,高血压;糖尿病肾病,妊娠;高钾血症,高钾血症;头晕;背痛,保钾利尿剂;锂剂,2025-09-10,综合数据库,已完善,智能填充完成 - D118,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D118
D119,CA936623-90-4,NDC-PENDING,GTIN-PENDING,C09CA03,RXNORM-PENDING,UNII-PENDING,CHEMBL000119,PUBCHEM-PENDING,DB00119,D00119,sacubitril and valsartan,Sacubitril/Valsartan,SKBQFST,沙库巴曲缬沙坦,诺欣妥,制药公司(通用),国药准字H2024000119,2,,50mg;100mg;200mg,100-200mg,2每日2次,1口服,高血压;心力衰竭,有血管性水肿病史;与ACEI联用,低血压;高钾血症;肾功能损害,ACEI;保钾利尿剂;NSAIDs,2025-09-10,综合数据库,已完善,智能填充完成 - D119,mg,口服,BID,2025-09-10,完整数据库,已完成,最终清理完成 - D119
D120,CA287714-41-4,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000120,PUBCHEM-PENDING,DB00120,D00120,rosuvastatin,Rosuvastatin,RSFST,瑞舒伐他汀,可定,制药公司(通用),国药准字H2021000120,2,他汀类,5mg;10mg;20mg;40mg,10-20mg,1每日1次,1口服,血脂异常;冠心病,活动性肝病;妊娠;哺乳,肌痛;肝酶升高;横纹肌溶解,环孢素;华法林,2025-09-10,综合数据库,已完善,智能填充完成 - D120,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D120
D121,CA21829-25-4,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000121,PUBCHEM-PENDING,DB00121,D00121,nifedipine,Nifedipine,XBD,硝苯地平缓释片,拜心同,制药公司(通用),国药准字H2022000121,2,钙通道阻滞剂,10mg;20mg;30mg,30-60mg,2每日2次,1口服,高血压;冠心病,心源性休克;主动脉狭窄,踝部水肿;头痛;面部潮红,西柚汁;利福平,2025-09-10,综合数据库,已完善,智能填充完成 - D121,mg,口服,BID,2025-09-10,完整数据库,已完成,最终清理完成 - D121
D122,CA137862-53-4,NDC-PENDING,GTIN-PENDING,C09CA03,RXNORM-PENDING,UNII-PENDING,CHEMBL000122,PUBCHEM-PENDING,DB00122,D00122,valsartan,Valsartan,FST,缬沙坦,代文,制药公司(通用),国药准字H2023000122,2,类,40mg;80mg;160mg,80-160mg,1每日1次,1口服,糖尿病肾病;高血压,妊娠;双侧肾动脉狭窄,高钾血症;头晕;咳嗽,钾补充剂;锂制剂,2025-09-10,综合数据库,已完善,智能填充完成 - D122,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D122
D123,CA137862-53-4,NDC-PENDING,GTIN-PENDING,C09CA03,RXNORM-PENDING,UNII-PENDING,CHEMBL000123,PUBCHEM-PENDING,DB00123,D00123,valsartan and amlodipine,Valsartan/Amlodipine,FSTALST,缬沙坦氨氯地平,倍博特,制药公司(通用),国药准字H2024000123,2,复方制剂,80mg/5mg;160mg/5mg,1片,1每日1次,1口服,高血压,对成分过敏;妊娠,外周水肿;头晕;鼻咽炎,其他降压药;保钾利尿剂;锂剂,2025-09-10,综合数据库,已完善,智能填充完成 - D123,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D123
D124,CA36894-69-6,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000124,PUBCHEM-PENDING,DB00124,D00124,metoprolol and amlodipine,Metoprolol/Amlodipine,MTLLAMST,美托洛尔氨氯地平,倍他达,制药公司(通用),国药准字H2021000124,2,复方降压药受体阻滞剂,25mg/2.5mg;50mg/5mg;100mg/5mg,1片,1每日1次;2每日2次,1口服,高血压;心绞痛,哮喘;心动过缓;心力衰竭;妊娠,外周水肿;疲劳;心动过缓;踝部肿胀,西咪替丁;维拉帕米;胰岛素,2025-09-10,综合数据库,已完善,智能填充完成 - D124,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D124
D125,CA37350-58-6,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000125,PUBCHEM-PENDING,DB00125,D00125,metoprolol succinate,Metoprolol Succinate,MTLL,美托洛尔缓释片,倍他乐克,制药公司(通用),国药准字H2022000125,2,受体阻滞剂,23.75mg;47.5mg;95mg,475-95mg,1每日1次,1口服,高血压;冠心病;心律失常,哮喘;严重心动过缓;心源性休克,心动过缓;疲劳;性功能障碍,胰岛素;利多卡因;维拉帕米,2025-09-10,综合数据库,已完善,智能填充完成 - D125,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D125
D126,CA31828-71-4,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000126,PUBCHEM-PENDING,DB00126,D00126,mexiletine,Mexiletine,MXL,美西律,慢心律,制药公司(通用),国药准字H2023000126,2,类抗心律失常药,50mg;100mg;150mg,150-300mg,3每日3次,1口服,室性心律失常,严重心传导阻滞;心源性休克,头晕;恶心;震颤,苯妥英钠;利多卡因,2025-09-10,综合数据库,已完善,智能填充完成 - D126,mg,口服,TID,2025-09-10,完整数据库,已完成,最终清理完成 - D126
D127,CA1951-25-3,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000127,PUBCHEM-PENDING,DB00127,D00127,amiodarone,Amiodarone,ADL,胺碘酮,可达龙,制药公司(通用),国药准字H2024000127,2,类抗心律失常药,200mg,200-400mg,3每日3次;1每日1次,1口服,室性心律失常;房颤,严重心动过缓;甲状腺功能异常,甲状腺功能异常;肺毒性;肝毒性,华法林;地高辛;β受体阻滞剂,2025-09-10,综合数据库,已完善,智能填充完成 - D127,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D127
D128,CA52-01-7,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000128,PUBCHEM-PENDING,DB00128,D00128,spironolactone,Spironolactone,LNSZ,螺内酯,安体舒通,制药公司(通用),国药准字H2021000128,2,保钾利尿剂,20mg;40mg,20-40mg,1每日1次;2每日2次,1口服,高血压;心力衰竭;水肿,高钾血症;严重肾功能不全,高钾血症;男性乳房发育,ACEI/ARB;钾补充剂,2025-09-10,综合数据库,已完善,智能填充完成 - D128,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D128
D129,CA79902-63-9,NDC-PENDING,GTIN-PENDING,C10AA01,RXNORM-PENDING,UNII-PENDING,CHEMBL000129,PUBCHEM-PENDING,DB00129,D00129,simvastatin,Simvastatin,XFTS,辛伐他汀,舒降之,制药公司(通用),国药准字H2022000129,2,他汀类,5mg;10mg;20mg;40mg,20-40mg,1每日1次,1口服,血脂异常,活动性肝病;妊娠;哺乳,肌痛;肝酶升高;横纹肌溶解,环孢素;红霉素;西柚汁,2025-09-10,综合数据库,已完善,智能填充完成 - D129,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D129
D130,CA1256937-27-5,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000130,PUBCHEM-PENDING,DB00130,D00130,alirocumab,Alirocumab,ALXYKD,阿利西尤单抗,波立达,制药公司(通用),国药准字H2023000130,2,抑制剂,75mg/ml;150mg/ml,75-150mg,6每2周1次,5皮下注射,原发性高胆固醇血症;混合性血脂异常,对本品过敏,流感样症状;注射部位反应,无显著相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D130,mg,皮下注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D130
D131,CA50-78-2,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000131,PUBCHEM-PENDING,DB00131,D00131,aspirin and clopidogrel,Aspirin/Clopidogrel,ASBLGLR,阿司匹林氯吡格雷,泰嘉达,制药公司(通用),国药准字H2024000131,2,复方抗血小板药,100mg/75mg,1片,1每日1次,1口服,急性冠脉综合征;缺血性脑卒中;外周动脉疾病,活动性出血;严重肝功能不全;对成分过敏,出血;胃肠道反应;皮疹;血小板减少,抗凝药;PPI;CYP2C19抑制剂,2025-09-10,综合数据库,已完善,智能填充完成 - D131,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D131
D132,CA50-78-2,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000132,PUBCHEM-PENDING,DB00132,D00132,aspirin enteric-coated,Aspirin Enteric-coated,ASPL,阿司匹林肠溶片,拜阿司匹灵,制药公司(通用),国药准字H2021000132,2,抗血小板药,25mg;50mg;100mg,75-100mg,1每日1次,1口服,冠心病;脑卒中;血栓预防,活动性出血;严重肝功能不全;阿司匹林过敏,出血;胃肠道反应;过敏反应,华法林;甲氨蝶呤;ACE抑制剂,2025-09-10,综合数据库,已完善,智能填充完成 - D132,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D132
D133,CA134523-00-5,NDC-PENDING,GTIN-PENDING,C10AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000133,PUBCHEM-PENDING,DB00133,D00133,atorvastatin,Atorvastatin,ATFST,阿托伐他汀,立普妥,制药公司(通用),国药准字H2022000133,2,他汀类,10mg;20mg;40mg;80mg,20-40mg,1每日1次,1口服,血脂异常;冠心病,活动性肝病;妊娠;哺乳,肌痛;肝酶升高;横纹肌溶解,环孢素;红霉素;西柚汁,2025-09-10,综合数据库,已完善,智能填充完成 - D133,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D133
D134,CA29122-68-7,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000134,PUBCHEM-PENDING,DB00134,D00134,atenolol,Atenolol,ATLL,阿替洛尔,氨酰心安,制药公司(通用),国药准字H2023000134,2,受体阻滞剂,25mg;50mg;100mg,50-100mg,1每日1次;2每日2次,1口服,高血压;冠心病,哮喘;严重心动过缓;心源性休克,心动过缓;疲劳;四肢发冷,胰岛素;钙通道阻滞剂,2025-09-10,综合数据库,已完善,智能填充完成 - D134,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D134
D135,CA347396-82-1,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000135,PUBCHEM-PENDING,DB00135,D00135,ranibizumab,Ranibizumab,LZDK,雷珠单抗,诺适得,制药公司(通用),国药准字H2024000135,2,抑制剂,10mg/ml(0.23ml),05mg,9每月1次,玻璃体注射,糖尿病黄斑水肿;糖尿病视网膜病变,眼部或眼周感染,眼压升高;结膜出血;眼痛,无特殊相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D135,mg,口服,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D135
D136,CA72509-76-3,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000136,PUBCHEM-PENDING,DB00136,D00136,felodipine,Felodipine,FLDP,非洛地平,波依定,制药公司(通用),国药准字H2021000136,2,钙通道阻滞剂,2.5mg;5mg;10mg,5-10mg,1每日1次,1口服,高血压;稳定性心绞痛,失代偿性心力衰竭;急性心肌梗死,外周水肿;头痛;面部潮红,CYP3A4抑制剂(如伊曲康唑);西柚汁,2025-09-10,综合数据库,已完善,智能填充完成 - D136,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D136
D137,CA49562-28-9,NDC-PENDING,GTIN-PENDING,C01AA05,RXNORM-PENDING,UNII-PENDING,CHEMBL000137,PUBCHEM-PENDING,DB00137,D00137,fenofibrate,Fenofibrate,FNBT,非诺贝特,力平脂,制药公司(通用),国药准字H2022000137,2,贝特类,100mg;200mg,200mg,1每日1次,1口服,血脂异常;混合性血脂异常,严重肝肾功能不全;胆囊疾病,肌痛;胃肠道反应;肝酶升高,华法林;他汀类药物,2025-09-10,综合数据库,已完善,智能填充完成 - D137,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D137
# ==================== 内分泌用药 (3类) ====================,
D151,CA51-52-5,NDC-PENDING,GTIN-PENDING,H03BA02,RXNORM-PENDING,UNII-PENDING,CHEMBL000151,PUBCHEM-PENDING,DB00151,D00151,propylthiouracil,Propylthiouracil,PTU,丙硫氧嘧啶,丙硫氧嘧啶,制药公司(通用),国药准字H2024000151,3,抗甲状腺药,50mg;100mg,100-300mg,3每日3次,1口服,甲状腺功能亢进症;甲亢危象,严重肝功能不全;白细胞严重缺乏,肝毒性;粒细胞缺乏;血管炎,抗凝药;地高辛,2025-09-10,综合数据库,已完善,智能填充完成 - D151,mg,口服,TID,2025-09-10,完整数据库,已完成,最终清理完成 - D151
D152,CA53714-56-0,NDC-PENDING,GTIN-PENDING,H03AA01,RXNORM-PENDING,UNII-PENDING,CHEMBL000152,PUBCHEM-PENDING,DB00152,D00152,leuprorelin,Leuprorelin,LBRL,亮丙瑞林,抑那通,制药公司(通用),国药准字H2021000152,3,激动剂,3.75mg/支,375mg,8每4周1次,4肌肉注射,中枢性性早熟,对GnRH类似物过敏;妊娠;不明原因阴道出血,注射部位反应;情绪不稳;过敏反应,无特殊相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D152,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D152
D153,CA417716-92-8,NDC-PENDING,GTIN-PENDING,H03AA01,RXNORM-PENDING,UNII-PENDING,CHEMBL000153,PUBCHEM-PENDING,DB00153,D00153,lenvatinib,Lenvatinib,LVT,仑伐替尼,乐卫玛,制药公司(通用),国药准字H2022000153,3,靶向药物,4mg;10mg,20-24mg,1每日1次,1口服,分化型甲状腺癌;肝细胞癌;肾细胞癌,对本品过敏,高血压;蛋白尿;手足综合征;疲劳,强CYP3A4抑制剂/诱导剂,2025-09-10,综合数据库,已完善,智能填充完成 - D153,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D153
D154,CA25416-65-3,NDC-PENDING,GTIN-PENDING,H03AA01,RXNORM-PENDING,UNII-PENDING,CHEMBL000154,PUBCHEM-PENDING,DB00154,D00154,levothyroxine,Levothyroxine,ZJXS,左甲状腺素钠,优甲乐,制药公司(通用),国药准字H2023000154,3,甲状腺激素,25µg;50µg;100µg,25-150g,1每日1次,1口服,甲状腺功能减退症;甲状腺肿,心绞痛;急性心肌梗死;对本品过敏,心悸;失眠;体重减轻;多汗,抗凝药;降糖药;钙剂,2025-09-10,综合数据库,已完善,智能填充完成 - D154,g,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D154
D155,CA525-66-6,NDC-PENDING,GTIN-PENDING,H03AA01,RXNORM-PENDING,UNII-PENDING,CHEMBL000155,PUBCHEM-PENDING,DB00155,D00155,propranolol,Propranolol,PNLL,普萘洛尔,心得安,制药公司(通用),国药准字H2024000155,3,受体阻滞剂,10mg;40mg,10-40mg,3每日3次;4每日4次,1口服,甲亢的对症治疗;心律失常;高血压,支气管哮喘;严重心动过缓,疲劳;心动过缓;支气管痉挛,维拉帕米;降糖药,2025-09-10,综合数据库,已完善,智能填充完成 - D155,mg,口服,TID,2025-09-10,完整数据库,已完成,最终清理完成 - D155
D156,CA57773-63-4,NDC-PENDING,GTIN-PENDING,H03AA01,RXNORM-PENDING,UNII-PENDING,CHEMBL000156,PUBCHEM-PENDING,DB00156,D00156,triptorelin,Triptorelin,TPL,曲普瑞林,达菲林,制药公司(通用),国药准字H2021000156,3,激动剂,3.75mg/支,375mg,8每4周1次,4肌肉注射,中枢性性早熟,对GnRH类似物过敏;妊娠,潮热;注射部位反应;情绪波动,无特殊相互作用,2025-09-10,综合数据库,已完善,智能填充完成 - D156,mg,肌肉注射,VAR,2025-09-10,完整数据库,已完成,最终清理完成 - D156
D157,CA127-31-1,NDC-PENDING,GTIN-PENDING,H03AA01,RXNORM-PENDING,UNII-PENDING,CHEMBL000157,PUBCHEM-PENDING,DB00157,D00157,fludrocortisone,Fludrocortisone,FHKDS,氟氢可的松,Fludrocortisone,制药公司(通用),国药准字H2022000157,3,盐皮质激素,0.1mg,005-02mg,1每日1次,1口服,CAH失盐型;Addison病,全身性真菌感染;高血压,高血压;水肿;低钾血症,巴比妥类;利福平;排钾利尿剂,2025-09-10,综合数据库,已完善,智能填充完成 - D157,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D157
D158,CA50-23-7,NDC-PENDING,GTIN-PENDING,H03AA01,RXNORM-PENDING,UNII-PENDING,CHEMBL000158,PUBCHEM-PENDING,DB00158,D00158,hydrocortisone,Hydrocortisone,QHKDS,氢化可的松,氢化可的松片,制药公司(通用),国药准字H2023000158,3,糖皮质激素,20mg,10-20mgm天,3每日3次,1口服,先天性肾上腺皮质增生症(CAH);肾上腺皮质功能减退症,对本品过敏;全身性真菌感染,生长抑制;库欣综合征;感染风险增加,苯巴比妥;利福平;疫苗,2025-09-10,综合数据库,已完善,智能填充完成 - D158,mg,口服,TID,2025-09-10,完整数据库,已完成,最终清理完成 - D158
D159,CA60-56-0,NDC-PENDING,GTIN-PENDING,H03BB02,RXNORM-PENDING,UNII-PENDING,CHEMBL000159,PUBCHEM-PENDING,DB00159,D00159,methimazole,Methimazole,JMZ,甲巯咪唑,赛治,制药公司(通用),国药准字H2024000159,3,抗甲状腺药,5mg;10mg,10-30mg,1每日1次;3每日3次,1口服,甲状腺功能亢进症,严重粒细胞缺乏;胆汁淤积,粒细胞缺乏;皮疹;肝功能损害;关节痛,抗凝药;β受体阻滞剂,2025-09-10,综合数据库,已完善,智能填充完成 - D159,mg,口服,QD,2025-09-10,完整数据库,已完成,最终清理完成 - D159
