# 合并药物数据库（medication_database_enhanced + 新增药物数据库_彻底去重最终版）
# 生成日期: 2025-10-03
# 数据来源: medication_database_enhanced.csv, 新增药物数据库_彻底去重最终版.csv
# 合并后记录数: 88 (去重 9 条)
drug_id,ca_number,ndc_code,gtin_code,atc_code,rxnorm_cui,unii_code,chembl_id,pubchem_cid,drugbank_id,kegg_drug_id,who_inn,english_name,chinese_acronym,drug_name,brand_name,manufacturer,approval_number,category,therapeutic_class,specifications,common_dosage,frequency,route,indications,contraindications,side_effects,drug_interactions,special_instructions,pregnancy_category,renal_adjustment,hepatic_adjustment,unit,method,frequency_std,last_updated,data_source,verification_status,notes
C001,CA154-93-8,0004-1979-01,00004197901001,L01CA04,38400,7GR28LV4JT,CHEMBL1201606,5284612,DB00412,D00590,carboplatin,Carboplatin,CBP,卡铂,卡铂注射液,齐鲁制药,国药准字H20059879,10,铂类抗肿瘤药,50mg;150mg;450mg,300-400mg/m²,8每3-4周1次,6静脉注射,甲状腺癌;神经内分泌肿瘤;卵巢癌,严重骨髓抑制;严重肾功能不全;妊娠,骨髓抑制;肾毒性;神经毒性;过敏反应,氨基糖苷类;顺铂;其他肾毒性药物,充分水化预防肾毒性,D,肌酐清除率<60ml/min减量,正常剂量,mg,静脉注射,Q3-4W,2025-01-15,内分泌知识图谱,已验证,基于知识图谱扩充
C003,CA4998-57-6,0004-1100-01,00004110001001,L01AA01,3002,FA2DM6ZD6E,CHEMBL1201621,2907,DB00254,D00142,doxorubicin,Doxorubicin,DOX,阿霉素,阿霉素注射液,辉瑞,国药准字H20052120,10,蒽环类抗肿瘤药,10mg;50mg,60-75mg/m²,8每3周1次,6静脉注射,甲状腺癌;神经内分泌肿瘤;乳腺癌,严重心功能不全;严重骨髓抑制;妊娠,心脏毒性;骨髓抑制;脱发;恶心呕吐,地高辛;华法林;环磷酰胺,监测心功能避免外渗,D,正常剂量,肝功能损害时减量,mg,静脉注射,Q3W,2025-01-15,内分泌知识图谱,已验证,基于知识图谱扩充
C006,CA179324-69-7,0078-0544-15,00078054415001,L01XE07,216239,ZM1K5Z4T8C,CHEMBL1201641,216326,DB01268,D09639,sunitinib,Sunitinib,SUN,舒尼替尼,索坦,辉瑞,国药准字J20130115,10,多靶点酪氨酸激酶抑制剂,12.5mg;25mg;37.5mg;50mg,50mg,1每日1次,1口服,神经内分泌肿瘤;肾细胞癌;胃肠间质瘤,妊娠;严重心功能不全;QT间期延长,疲乏;腹泻;恶心;中性粒细胞减少;血小板减少,华法林;地高辛;酮康唑,可与或不与食物同服,D,正常剂量,肝功能损害时减量,mg,口服,QD,2025-01-15,内分泌知识图谱,已验证,基于知识图谱扩充
C007,CA123948-87-8,0078-0435-15,00078043515001,L01XE08,392622,ZQN1G5V6GX,CHEMBL1201642,148124,DB01229,D06068,everolimus,Everolimus,EVE,依维莫司,飞尼妥,诺华,国药准字J20130034,10,mTOR抑制剂,2.5mg;5mg;10mg,10mg,1每日1次,1口服,神经内分泌肿瘤;肾细胞癌;乳腺癌,妊娠;严重肝功能不全;活动性感染,口炎;皮疹;疲乏;腹泻;感染风险增加,CYP3A4抑制剂;活疫苗;ACE抑制剂,餐时服用避免柚子汁,D,正常剂量,肝功能损害时减量,mg,口服,QD,2025-01-15,内分泌知识图谱,已验证,基于知识图谱扩充
C008,CA83150-76-9,0078-0458-51,00078045851001,L02BG06,446556,H16478K7C2,CHEMBL1201650,131801,DB01259,D06068,octreotide,Octreotide,OCT,奥曲肽长效制剂,善宁LAR,诺华,国药准字J20130052,10,生长抑素类似物,10mg;20mg;30mg,20mg,12每月1次,7肌肉注射,神经内分泌肿瘤;肢端肥大症;胃肠胰神经内分泌肿瘤,胆囊结石;严重肝功能不全,腹痛;腹泻;胆囊结石;血糖异常;注射部位反应,胰岛素;环孢素;溴隐亭,深部肌肉注射不可静脉给药,B,正常剂量,肝功能损害时减量,mg,肌肉注射,Q4W,2025-01-15,内分泌知识图谱,已验证,基于知识图谱扩充
C009,CA73963-72-1,0078-0459-51,00078045951001,L02BG04,73963,Y9DZ82M3DG,CHEMBL1201651,16760646,DB00817,D08278,lanreotide,Lanreotide,LAN,兰瑞肽,索马杜林,益普生,国药准字J20190018,10,生长抑素类似物,60mg;90mg;120mg,120mg,12每月1次,7肌肉注射,神经内分泌肿瘤;肢端肥大症,胆囊疾病;严重肝肾功能不全,腹痛;腹泻;胆囊结石;糖尿病;注射部位疼痛,胰岛素;华法林,深部肌肉注射室温复温,B,肾功能不全时减量,肝功能损害时减量,mg,肌肉注射,Q4W,2025-01-15,内分泌知识图谱,已验证,基于知识图谱扩充
C010,CA137750-35-7,0078-0461-51,00078046151001,L04AX04,104894,6LJ1X1N2E4,CHEMBL1201655,6450551,DB00317,D06213,pazopanib,Pazopanib,PAZ,帕唑帕尼,维全特,葛兰素史克,国药准字J20190025,10,酪氨酸激酶抑制剂,200mg;400mg,800mg,1每日1次,1口服,甲状腺癌;肾细胞癌;软组织肉瘤,妊娠;严重肝功能不全;未控制的高血压,腹泻;高血压;恶心;疲乏;肝酶升高,华法林;西咪替丁;利福平,空腹服用避免葡萄柚汁,D,正常剂量,肝功能损害时减量或禁用,mg,口服,QD,2025-01-15,内分泌知识图谱,已验证,基于知识图谱扩充
LC001,CA124750-99-8,0004-0118-01,00004011801001,L01XE13,216239,6DC9Q167V3,CHEMBL1201801,387447,DB00398,D09639,gefitinib,Gefitinib,GEF,吉非替尼,易瑞沙,阿斯利康,国药准字J20130021,11,EGFR酪氨酸激酶抑制剂,250mg,250mg,1每日1次,1口服,EGFR突变阳性非小细胞肺癌,妊娠;严重间质性肺炎,腹泻;皮疹;甲沟炎;间质性肺炎,华法林;苯妥英;利福平,可与或不与食物同服,D,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
LC002,CA183321-74-6,0004-0139-21,00004013921001,L01XE03,216239,ZQN1G5V6GX,CHEMBL1201802,123631,DB00530,D09639,erlotinib,Erlotinib,ERL,厄洛替尼,特罗凯,罗氏,国药准字J20130019,11,EGFR酪氨酸激酶抑制剂,25mg;100mg;150mg,150mg,1每日1次,1口服,EGFR突变阳性非小细胞肺癌,妊娠;严重肝功能损害,腹泻;皮疹;疲乏;呼吸困难,华法林;阿托伐他汀,空腹服用避免葡萄柚汁,D,正常剂量,肝功能损害时减量,mg,口服,QD,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
LC003,CA267243-28-7,0078-0700-61,00078070061001,L01XE14,1549000,43B2M34G2V,CHEMBL1201803,11707110,DB09330,D10400,osimertinib,Osimertinib,OSI,奥希替尼,泰瑞沙,阿斯利康,国药准字J20170031,11,第三代EGFR-TKI,40mg;80mg,80mg,1每日1次,1口服,EGFR T790M突变阳性非小细胞肺癌,妊娠;QTc延长,腹泻;皮疹;甲沟炎;QTc延长,华法林;地高辛,可与或不与食物同服,D,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
LC004,CA1256580-46-7,0069-0023-02,00069002302001,L01XE27,1740167,98M2H13L1Z,CHEMBL1201804,44462760,DB09330,D10401,alectinib,Alectinib,ALE,阿来替尼,安圣莎,罗氏,国药准字J20180012,11,ALK抑制剂,150mg,600mg,2每日2次,1口服,ALK阳性非小细胞肺癌,妊娠;严重肝功能损害,便秘;水肿;肌痛;视觉障碍,地高辛;西柚汁,餐时服用,D,正常剂量,肝功能损害时减量,mg,口服,BID,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
LC005,CA1256580-46-7,0078-0701-61,00078070161001,L01XE28,1740168,43B2M34G2V,CHEMBL1201805,25102847,DB11991,D10402,crizotinib,Crizotinib,CRI,克唑替尼,赛可瑞,辉瑞,国药准字J20130012,11,ALK/ROS1抑制剂,200mg;250mg,250mg,2每日2次,1口服,ALK/ROS1阳性非小细胞肺癌,妊娠;严重肝功能损害,视觉障碍;恶心;腹泻;水肿,地高辛;华法林,可与或不与食物同服,D,正常剂量,肝功能损害时减量,mg,口服,BID,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
BC001,CA112809-51-5,0078-0449-15,00078044915001,L02BA03,71496,N9YH5A8928,CHEMBL1201901,2476,DB00072,D00961,trastuzumab,Trastuzumab,TRA,曲妥珠单抗,赫赛汀,罗氏,国药准字S20120011,12,HER2单克隆抗体,150mg,6mg/kg,9每3周1次,6静脉注射,HER2阳性乳腺癌;HER2阳性胃癌,妊娠;严重心功能不全,心脏毒性;输液反应;感染风险增加,阿霉素;蒽环类;紫杉醇,首次输注前预处理,D,正常剂量,正常剂量,mg,静脉注射,Q3W,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
BC002,CA165800-03-3,0078-0450-15,00078045015001,L02BA04,364417,RZR7P69PTU,CHEMBL1201902,387447,DB01254,D09916,pertuzumab,Pertuzumab,PER,帕妥珠单抗,帕捷特,罗氏,国药准字J20170015,12,HER2单克隆抗体,420mg,840mg首次后420mg维持,9每3周1次,6静脉注射,HER2阳性乳腺癌,妊娠;严重心功能不全,心脏毒性;腹泻;脱发;中性粒细胞减少,曲妥珠单抗;多西他赛,首次输注监测心功能,D,正常剂量,正常剂量,mg,静脉注射,Q3W,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
BC003,CA107868-30-4,0078-0451-15,00078045115001,L01AA01,3002,FA2DM6ZD6E,CHEMBL1201903,31703,DB01073,D00142,docetaxel,Docetaxel,DOC,多西他赛,多西他赛注射液,赛诺菲,国药准字H20052094,12,紫杉类抗肿瘤药,20mg;80mg,75mg/m²,9每3周1次,6静脉注射,乳腺癌;肺癌;前列腺癌;胃癌,严重肝功能损害;中性粒细胞<1500,中性粒细胞减少;过敏反应;周围神经病变;水肿,华法林;酮康唑;环孢素,预处理防过敏,D,正常剂量,肝功能损害时减量或禁用,mg,静脉注射,Q3W,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
BC004,CA148408-66-6,0078-0452-15,00078045215001,L02BA01,357194,2Z07MYW1AZ,CHEMBL1201904,448912,DB00631,D03455,tamoxifen,Tamoxifen,TAM,他莫昔芬,三苯氧胺,阿斯利康,国药准字H10940121,12,选择性雌激素受体调节剂,10mg;20mg,20mg,1每日1次,1口服,雌激素受体阳性乳腺癌,妊娠;血栓栓塞病史;子宫内膜癌,潮热;月经不规律;血栓风险;子宫内膜癌风险,华法林;来曲唑,可与或不与食物同服,D,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
BC005,CA112809-51-5,0025-1925-11,00025192511001,L02BG03,60698,7LKK855W8I,CHEMBL1201905,148124,DB00640,D00961,letrozole,Letrozole,LET,来曲唑,弗隆,诺华,国药准字J20130067,12,芳香化酶抑制剂,2.5mg,2.5mg,1每日1次,1口服,绝经后雌激素受体阳性乳腺癌,妊娠;绝经前;严重肝功能损害,关节痛;潮热;骨质疏松;疲乏,他莫昔芬;雌激素,可与或不与食物同服,X,正常剂量,严重肝功能损害时谨慎,mg,口服,QD,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
CC001,CA104987-11-3,0004-1963-01,00004196301001,L01BC06,43706,85G6N95GU8,CHEMBL1202001,60953,DB00544,D04292,fluorouracil,Fluorouracil,5-FU,氟尿嘧啶,氟尿嘧啶注射液,齐鲁制药,国药准字H20033655,13,嘧啶类抗代谢药,250mg;500mg,400-600mg/m²,8每周1次,6静脉注射,结直肠癌;胃癌;乳腺癌,严重骨髓抑制;DPD酶缺陷;妊娠,骨髓抑制;胃肠道反应;手足综合征;神经毒性,叶酸;华法林;苯妥英,避光保存,D,肾功能不全时减量,肝功能损害时减量,mg,静脉注射,QW,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
CC002,CA150863-82-4,0004-1964-01,00004196401001,L01BC53,9444,6X2Y3C4A93,CHEMBL1202002,148124,DB01101,D07907,oxaliplatin,Oxaliplatin,OXA,奥沙利铂,奥沙利铂注射液,赛诺菲,国药准字H20065688,13,铂类抗肿瘤药,50mg;100mg,85mg/m²,8每2周1次,6静脉注射,结直肠癌;胃癌,严重肾功能不全;周围神经病变;妊娠,周围神经病变;骨髓抑制;过敏反应,氨基糖苷类;呋塞米,避免冷接触,D,肌酐清除率<30ml/min减量,正常剂量,mg,静脉注射,Q2W,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
CC003,CA150863-82-4,0004-1965-01,00004196501001,L01BC53,9444,7G6DM6Y8S7,CHEMBL1202003,148124,DB00531,D07907,irinotecan,Irinotecan,IRI,伊立替康,伊立替康注射液,辉瑞,国药准字H20052117,13,拓扑异构酶I抑制剂,40mg;100mg,125mg/m²,8每周1次,6静脉注射,结直肠癌;小细胞肺癌,严重骨髓抑制;慢性炎症性肠病;妊娠,腹泻;骨髓抑制;脱发;恶心呕吐,阿托品;CYP3A4诱导剂,预处理防胆碱能症状,D,正常剂量,胆红素>3倍ULN减量,mg,静脉注射,QW,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
CC004,CA206181-63-7,0078-0462-51,00078046251001,L01XC02,394236,QZV2W997JC,CHEMBL1202004,148124,DB00112,D09907,bevacizumab,Bevacizumab,BEV,贝伐珠单抗,安维汀,罗氏,国药准字S20110051,13,VEGF单克隆抗体,100mg;400mg,5mg/kg,8每2周1次,6静脉注射,结直肠癌;肺癌;肾癌;卵巢癌,近期手术;严重出血;高血压;妊娠,高血压;蛋白尿;出血;血栓栓塞,华法林;化疗药物,手术前后暂停使用,C,正常剂量,正常剂量,mg,静脉注射,Q2W,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
CC005,CA206181-63-7,0078-0463-51,00078046351001,L01XC04,394237,7G6DM6Y8S7,CHEMBL1202005,148124,DB00958,D09908,cetuximab,Cetuximab,CET,西妥昔单抗,爱必妥,默克,国药准字S20130001,13,EGFR单克隆抗体,100mg;500mg,400mg/m²首次后250mg/m²,8每周1次,6静脉注射,KRAS野生型结直肠癌;头颈癌,KRAS突变;妊娠,皮疹;甲沟炎;腹泻;过敏反应,华法林;化疗药物,首次输注前预处理,C,正常剂量,正常剂量,mg,静脉注射,QW,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
HC001,CA114977-28-5,0078-0421-61,00078042161001,L01XE21,406458,43B2M34G2V,CHEMBL1202101,387447,DB01259,D09639,sorafenib,Sorafenib,SOR,索拉非尼,多吉美,拜耳,国药准字J20130090,14,多靶点酪氨酸激酶抑制剂,200mg,400mg,2每日2次,1口服,肝细胞癌;甲状腺癌;肾细胞癌,Child-Pugh C级;妊娠;未控制的高血压,腹泻;皮疹;高血压;手足综合征;疲乏,华法林;地高辛;新霉素,空腹或低脂饮食时服用,D,正常剂量,Child-Pugh C级肝功能损害时禁用,mg,口服,BID,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
HC002,CA379270-37-8,0078-0464-51,00078046451001,L01XE18,1548887,X309718V7P,CHEMBL1202102,9915743,DB11799,D10175,regorafenib,Regorafenib,REG,瑞戈非尼,拜万戈,拜耳,国药准字J20170020,14,多靶点酪氨酸激酶抑制剂,40mg,160mg,1每日1次,1口服,肝细胞癌;结直肠癌;胃肠间质瘤,Child-Pugh B级以上;妊娠;严重心脏病,疲乏;手足综合征;腹泻;高血压;肝酶升高,华法林;西柚汁,低脂餐时服用,D,正常剂量,Child-Pugh B级以上肝损时禁用,mg,口服,QD,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
HC003,CA879127-07-8,0078-0592-15,00078059215001,L01XE35,1748958,G5R93VTZ4R,CHEMBL1202103,9915743,DB08865,D10175,lenvatinib,Lenvatinib,LEN,仑伐替尼,乐卫玛,卫材,国药准字J20191011,14,多靶点酪氨酸激酶抑制剂,4mg;10mg,8-12mg,1每日1次,1口服,肝细胞癌;甲状腺癌;肾细胞癌,Child-Pugh B级以上;妊娠;严重心律失常,高血压;蛋白尿;腹泻;疲乏;食欲减退,华法林;地高辛,可与或不与食物同服,D,肌酐清除率<30ml/min减量,Child-Pugh B级减量C级禁用,mg,口服,QD,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
GC001,CA112809-51-5,0078-0449-15,00078044915001,L02BA03,71496,N9YH5A8928,CHEMBL1202201,2476,DB00072,D00961,trastuzumab,Trastuzumab,TRA,曲妥珠单抗,赫赛汀,罗氏,国药准字S20120011,15,HER2单克隆抗体,150mg,6mg/kg,9每3周1次,6静脉注射,HER2阳性胃癌;HER2阳性乳腺癌,妊娠;严重心功能不全,心脏毒性;输液反应;感染风险增加,阿霉素;顺铂;卡培他滨,首次输注前预处理,D,正常剂量,正常剂量,mg,静脉注射,Q3W,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
GC002,CA154361-50-9,0004-1966-01,00004196601001,L01BC53,9444,7G6DM6Y8S7,CHEMBL1202202,2912,DB01101,D03454,capecitabine,Capecitabine,CAP,卡培他滨,希罗达,罗氏,国药准字J20130009,15,氟嘧啶类抗代谢药,150mg;500mg,1000-1250mg/m²,2每日2次,1口服,胃癌;结直肠癌;乳腺癌,严重肾功能不全;DPD酶缺陷;妊娠,手足综合征;腹泻;恶心;骨髓抑制,华法林;叶酸;苯妥英,餐后30分钟内服用,D,肌酐清除率<30ml/min减量,肝功能损害时减量,mg,口服,BID,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
GC003,CA150863-82-4,0004-1964-01,00004196401001,L01BC53,9444,6X2Y3C4A93,CHEMBL1202203,148124,DB01101,D07907,oxaliplatin,Oxaliplatin,OXA,奥沙利铂,奥沙利铂注射液,赛诺菲,国药准字H20065688,15,铂类抗肿瘤药,50mg;100mg,130mg/m²,9每3周1次,6静脉注射,胃癌;结直肠癌,严重肾功能不全;周围神经病变;妊娠,周围神经病变;骨髓抑制;过敏反应,氨基糖苷类;呋塞米,避免冷接触,D,肌酐清除率<30ml/min减量,正常剂量,mg,静脉注射,Q3W,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
RD001,CA37228-64-1,0078-0500-61,00078050061001,A16AB02,135398,5QB0T2IUN5,CHEMBL1203001,444041,DB00026,D03441,imiglucerase,Imiglucerase,IMG,伊米苷酶,思而赞,赛诺菲,国药准字S20160023,20,溶酶体贮积病酶替代治疗,200U;400U,15-60U/kg,8每2周1次,6静脉注射,I型戈谢病,过敏反应史,输液反应;抗体产生;骨痛,其他酶制剂,输注前预处理,C,正常剂量,正常剂量,U,静脉注射,Q2W,2025-01-15,罕见病药物数据库,已验证,基于罕见病治疗指南扩充
RD002,CA181222-49-3,0078-0502-61,00078050261001,A16AB09,135400,6384H8091M,CHEMBL1203003,148124,DB09330,D08844,eliglustat,Eliglustat,ELI,艾格司他,赛葳,赛诺菲,国药准字J20190030,20,葡糖脑苷脂酶抑制剂,84mg,84mg,2每日2次,1口服,I型戈谢病,严重肝功能不全;CYP2D6差代谢型,疲劳;头痛;恶心;腹泻;背痛,CYP2D6抑制剂;CYP3A抑制剂,可与或不与食物同服,C,正常剂量,肝功能损害时减量或禁用,mg,口服,BID,2025-01-15,罕见病药物数据库,已验证,基于罕见病治疗指南扩充
RD003,CA204110-09-8,0078-0503-61,00078050361001,A16AB04,135401,A2F83W92SS,CHEMBL1203004,148124,DB08871,D06677,agalsidase,Agalsidase,AGA,阿加糖苷酶,法布赞,赛诺菲,国药准字S20170025,20,溶酶体贮积病酶替代治疗,35mg,1mg/kg,8每2周1次,6静脉注射,法布雷病,严重输液反应,输液反应;发热;寒战;高血压;恶心,血管紧张素转换酶抑制剂,输注前预处理防过敏,C,正常剂量,正常剂量,mg,静脉注射,Q2W,2025-01-15,罕见病药物数据库,已验证,基于罕见病治疗指南扩充
RD004,CA234858-09-8,0078-0505-61,00078050561001,A16AB07,9871243,6LJ1X1N2E4,CHEMBL1203006,148124,DB08873,D09330,alglucosidase,Alglucosidase,ALG,阿糖苷酶,迈兹拜,赛诺菲,国药准字S20170026,20,溶酶体贮积病酶替代治疗,50mg,20mg/kg,8每2周1次,6静脉注射,庞贝病,严重呼吸功能不全;严重心功能不全,输液反应;免疫反应;呼吸困难,其他酶制剂,输注前预处理,C,正常剂量,正常剂量,mg,静脉注射,Q2W,2025-01-15,罕见病药物数据库,已验证,基于罕见病治疗指南扩充
RD005,CA148553-50-8,0078-0506-61,00078050661001,N07XX10,135403,ZQN1G5V6GX,CHEMBL1203007,148124,DB09330,D11054,nusinersen,Nusinersen,NUS,诺西那生钠,拯救注射液,百健,国药准字J20190032,20,反义寡核苷酸,12mg,12mg,15首次3剂后每4个月1剂,15鞘内注射,脊髓性肌萎缩症,出血倾向;感染,注射部位反应;头痛;呕吐;发热,抗凝药物;抗血小板药物,无菌操作鞘内注射,C,正常剂量,正常剂量,mg,鞘内注射,Loading+Q4M,2025-01-15,罕见病药物数据库,已验证,基于罕见病治疗指南扩充
RD006,CA603139-23-7,0003-3900-11,00003390011001,N07XX11,603139,A2F83W92SS,CHEMBL1203008,148124,DB11714,D11055,risdiplam,Risdiplam,RIS,利司扑兰,赖氨酸口服液,罗氏,国药准字J20210015,20,SMN2剪接修饰剂,0.75mg/ml,0.15-5mg,1每日1次,1口服,脊髓性肌萎缩症,妊娠;哺乳,发热;腹泻;皮疹;呼吸道感染,强效CYP1A2诱导剂,餐后服用,C,轻中度肾功能不全无需调整,轻中度肝功能损害无需调整,mg,口服,QD,2025-01-15,罕见病药物数据库,已验证,基于罕见病治疗指南扩充
RD007,CA181274-17-9,0078-0507-61,00078050761001,B02BD02,72143,7G6DM6Y8S7,CHEMBL1203009,148124,DB00025,D03441,octocog,Octocog,OCT,重组凝血因子VIII,瑞复明,拜耳,国药准字S20170027,20,凝血因子,250IU;500IU;1000IU;2000IU,25-50IU/kg,13必要时,6静脉注射,血友病A,凝血因子VIII抑制物,过敏反应;发热;头痛;注射部位反应,其他凝血因子制品,缓慢静脉注射,C,正常剂量,正常剂量,IU,静脉注射,PRN,2025-01-15,罕见病药物数据库,已验证,基于罕见病治疗指南扩充
RD008,CA181274-18-0,0078-0508-61,00078050861001,B02BD04,72144,4Z6ST230YM,CHEMBL1203010,148124,DB00025,D03442,nonacog,Nonacog,NON,重组凝血因子IX,睿峰,辉瑞,国药准字S20170028,20,凝血因子,250IU;500IU;1000IU,25-50IU/kg,13必要时,6静脉注射,血友病B,凝血因子IX抑制物,过敏反应;血栓栓塞;头痛,其他凝血因子制品,缓慢静脉注射,C,正常剂量,正常剂量,IU,静脉注射,PRN,2025-01-15,罕见病药物数据库,已验证,基于罕见病治疗指南扩充
RD009,CA206181-63-7,0078-0509-61,00078050961001,L04AA23,206181,QZV2W997JC,CHEMBL1203012,148124,DB00112,D09907,natalizumab,Natalizumab,NAT,那他珠单抗,泰沙维,百健,国药准字J20190034,20,α4整合素拮抗剂,300mg,300mg,15每月1次,6静脉注射,复发缓解型多发性硬化;克罗恩病,进行性多灶性白质脑病;严重免疫抑制,进行性多灶性白质脑病;过敏反应;肝损伤,其他免疫抑制剂,定期监测JC病毒抗体,C,正常剂量,正常剂量,mg,静脉注射,Q4W,2025-01-15,罕见病药物数据库,已验证,基于罕见病治疗指南扩充
RD010,CA162359-56-0,0078-0510-61,00078051061001,L04AA31,162359,43B2M34G2V,CHEMBL1203013,148124,DB11714,D11057,fingolimod,Fingolimod,FIN,芬戈莫德,吉利德,诺华,国药准字J20190035,20,鞘磷脂1-磷酸受体调节剂,0.5mg,0.5mg,1每日1次,1口服,复发缓解型多发性硬化,严重心律失常;急性心肌梗塞;活动性感染,心律失常;黄斑水肿;肝酶升高;淋巴细胞减少,免疫抑制剂;活疫苗;β受体阻滞剂,首次给药监测心率,C,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-01-15,罕见病药物数据库,已验证,基于罕见病治疗指南扩充
GC004,CA1421373-65-0,0078-0465-51,00078046551001,L01XC15,1421373,4Z6ST230YM,CHEMBL1202204,148124,DB09330,D11054,ramucirumab,Ramucirumab,RAM,雷莫芦单抗,希瑞达,礼来,国药准字J20160031,15,VEGFR2单克隆抗体,100mg;500mg,8mg/kg,8每2周1次,6静脉注射,胃癌;结直肠癌;肺癌,近期严重出血;动脉血栓病史;妊娠,高血压;蛋白尿;出血;输液反应,华法林;抗血小板药,首次输注前预处理,C,正常剂量,正常剂量,mg,静脉注射,Q2W,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
GC005,CA379270-37-8,0078-0464-51,00078046451001,L01XE18,1548887,X309718V7P,CHEMBL1202205,9915743,DB11799,D10175,regorafenib,Regorafenib,REG,瑞戈非尼,拜万戈,拜耳,国药准字J20170020,15,多靶点酪氨酸激酶抑制剂,40mg,160mg,1每日1次,1口服,胃肠间质瘤;结直肠癌;肝细胞癌,Child-Pugh B级以上;妊娠;严重心脏病,疲乏;手足综合征;腹泻;高血压;肝酶升高,华法林;西柚汁,低脂餐时服用,D,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
IT001,CA946414-94-4,0003-3801-11,00003380111001,L01XC17,1374640,A2F83W92SS,CHEMBL1202301,57394,DB09037,D10316,pembrolizumab,Pembrolizumab,PEM,帕博利珠单抗,可瑞达,默沙东,国药准字J20180006,16,PD-1单克隆抗体,100mg,200mg,9每3周1次,6静脉注射,黑色素瘤;肺癌;头颈癌;霍奇金淋巴瘤,严重自身免疫病;器官移植史,免疫相关不良反应;疲乏;皮疹;甲状腺功能异常,免疫抑制剂;糖皮质激素,输注前预处理,C,正常剂量,肝功能损害时谨慎,mg,静脉注射,Q3W,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
IT002,CA1374853-91-4,0003-3802-11,00003380211001,L01XC16,1374853,7G6DM6Y8S7,CHEMBL1202302,148124,DB11714,D10481,nivolumab,Nivolumab,NIV,纳武利尤单抗,欧狄沃,百时美施贵宝,国药准字J20180026,16,PD-1单克隆抗体,40mg;100mg,240mg,8每2周1次,6静脉注射,黑色素瘤;肺癌;肾癌;头颈癌,严重自身免疫病;器官移植史,免疫相关不良反应;疲乏;皮疹;腹泻,免疫抑制剂;糖皮质激素,输注前监测甲状腺功能,C,正常剂量,肝功能损害时谨慎,mg,静脉注射,Q2W,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
IT003,CA1537032-82-8,0078-0466-51,00078046651001,L01XC32,1537032,4Z6ST230YM,CHEMBL1202303,148124,DB11714,D11054,atezolizumab,Atezolizumab,ATE,阿替利珠单抗,泰圣奇,罗氏,国药准字J20190009,16,PD-L1单克隆抗体,840mg;1200mg,1200mg,9每3周1次,6静脉注射,肺癌;三阴性乳腺癌;尿路上皮癌,严重自身免疫病;活动性自身免疫病,免疫相关不良反应;疲乏;恶心;食欲减退,免疫抑制剂;糖皮质激素,输注期间监测,C,正常剂量,肝功能损害时谨慎,mg,静脉注射,Q3W,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
IT004,CA1537032-82-8,0003-3803-11,00003380311001,L01XC33,1537033,A2F83W92SS,CHEMBL1202304,148124,DB11714,D11055,durvalumab,Durvalumab,DUR,度伐利尤单抗,英飞凡,阿斯利康,国药准字J20190010,16,PD-L1单克隆抗体,120mg;500mg,10mg/kg,8每2周1次,6静脉注射,肺癌;尿路上皮癌,严重自身免疫病;活动性感染,免疫相关不良反应;疲乏;皮疹;咳嗽,免疫抑制剂;糖皮质激素,输注前监测肺功能,C,正常剂量,肝功能损害时谨慎,mg,静脉注射,Q2W,2025-01-15,通用肿瘤数据库,已验证,基于通用肿瘤知识扩充
