# 中国药物数据库 - 合并完整版（移除与 medication_database_merged.csv 重叠的 70 个条目）
# 原始文件: 中国药物数据库_合并完整版.csv；清洗后来源: 中国药物数据库_合并完整版_clean.csv
# 处理日期: 2025-10-03
# 初始记录数: 443; 去除重叠条目: 70; 现有记录数: 373
drug_id,ca_number,ndc_code,gtin_code,atc_code,rxnorm_cui,unii_code,chembl_id,pubchem_cid,drugbank_id,kegg_drug_id,who_inn,english_name,chinese_acronym,drug_name,brand_name,manufacturer,approval_number,category,therapeutic_class,specifications,common_dosage,frequency,route,indications,contraindications,side_effects,drug_interactions,special_instructions,pregnancy_category,renal_adjustment,hepatic_adjustment,unit,method,frequency_std,last_updated,data_source,verification_status,notes
NS001,CA59729-33-8,0002-3220-30,00002322030001,N06AB06,32937,2DS058H2CF,CHEMBL1096610,41879,DB01104,D07793,sertraline,Sertraline,SER,舍曲林,左洛复,辉瑞,国药准字J20080123,23,选择性5-HT再摄取抑制剂,50mg;100mg,50-200mg,1每日1次,1口服,抑郁症;强迫症;焦虑症;PTSD,单胺氧化酶抑制剂;匹莫齐特,恶心;腹泻;失眠;性功能障碍,单胺氧化酶抑制剂;华法林;曲马多,可与食物同服,C,正常剂量,肝功能损害时减量,mg,口服,QD,2025-09-30,国家药监局,已验证,中国上市
NS002,CA110429-62-4,0002-3227-30,00002322730001,N06AB04,35469,DHT16MYA8X,CHEMBL1096611,3386,DB01175,D00823,paroxetine,Paroxetine,PAR,帕罗西汀,赛乐特,葛兰素史克,国药准字J20080124,23,选择性5-HT再摄取抑制剂,20mg;30mg,20-60mg,1每日1次,1口服,抑郁症;强迫症;焦虑症;社交恐惧症,单胺氧化酶抑制剂;匹莫齐特;硫利达嗪,恶心;头晕;失眠;性功能障碍;戒断症状,单胺氧化酶抑制剂;华法林;他莫昔芬,晨起服用避免突然停药,D,正常剂量,肝功能损害时减量,mg,口服,QD,2025-09-30,国家药监局,已验证,中国上市
NS003,CA103577-45-3,0002-3240-30,00002324030001,N06AB10,321988,4ETT4D1B24,CHEMBL1096612,5210,DB00472,D07913,escitalopram,Escitalopram,ESC,艾司西酞普兰,来士普,灵北,国药准字J20120063,23,选择性5-HT再摄取抑制剂,5mg;10mg;20mg,10-20mg,1每日1次,1口服,抑郁症;广泛性焦虑症,单胺氧化酶抑制剂;匹莫齐特,恶心;失眠;性功能障碍,单胺氧化酶抑制剂;西咪替丁,可与或不与食物同服,C,正常剂量,肝功能损害时减量,mg,口服,QD,2025-09-30,国家药监局,已验证,中国上市
NS004,CA116539-59-4,0002-3235-30,00002323530001,N06AX16,62640,7D7RX5A8MO,CHEMBL1096613,60835,DB00285,D07793,venlafaxine,Venlafaxine,VEN,文拉法辛,怡诺思,惠氏,国药准字J20080125,23,5-HT和NE再摄取抑制剂,37.5mg;75mg;150mg,75-225mg,1每日1次,1口服,抑郁症;广泛性焦虑症,单胺氧化酶抑制剂,恶心;头晕;失眠;血压升高;戒断症状,单胺氧化酶抑制剂;华法林,可与食物同服,C,肾功能不全时减量,肝功能损害时减量,mg,口服,QD,2025-09-30,国家药监局,已验证,中国上市
NS005,CA132539-06-1,0002-3245-30,00002324530001,N06AX21,132539,7D7RX5A8MO,CHEMBL1096614,68617,DB00476,D07794,duloxetine,Duloxetine,DUL,度洛西汀,欣百达,礼来,国药准字J20120064,23,5-HT和NE再摄取抑制剂,30mg;60mg,60-120mg,1每日1次,1口服,抑郁症;广泛性焦虑症;糖尿病周围神经病变;纤维肌痛,单胺氧化酶抑制剂;严重肝功能不全;未控制的高血压,恶心;口干;便秘;疲劳;失眠,单胺氧化酶抑制剂;氟伏沙明;华法林,可与或不与食物同服,C,肾功能不全时谨慎,肝功能损害时禁用,mg,口服,QD,2025-09-30,国家药监局,已验证,中国上市
NS006,CA103577-45-3,0002-3246-30,00002324630001,N06AB03,35468,0K47UL67F2,CHEMBL1096615,3386,DB00472,D00823,fluoxetine,Fluoxetine,FLU,氟西汀,百优解,礼来,国药准字J20080126,23,选择性5-HT再摄取抑制剂,10mg;20mg;40mg,20-80mg,1每日1次,1口服,抑郁症;强迫症;贪食症;经前焦虑障碍,单胺氧化酶抑制剂;匹莫齐特;硫利达嗪,恶心;失眠;焦虑;性功能障碍,单胺氧化酶抑制剂;华法林;三环抗抑郁药,晨起服用,C,正常剂量,肝功能损害时减量,mg,口服,QD,2025-09-30,国家药监局,已验证,中国上市
NS007,CA132539-07-2,0002-3247-30,00002324730001,N06AB05,35470,41VRH5220H,CHEMBL1096616,5234,DB00215,D00823,citalopram,Citalopram,CIT,西酞普兰,喜普妙,灵北,国药准字J20080127,23,选择性5-HT再摄取抑制剂,10mg;20mg;40mg,20-40mg,1每日1次,1口服,抑郁症,单胺氧化酶抑制剂;匹莫齐特;QT延长,恶心;口干;失眠;性功能障碍;QT延长,单胺氧化酶抑制剂;华法林;西咪替丁,可与或不与食物同服,C,正常剂量,肝功能损害时减量,mg,口服,QD,2025-09-30,国家药监局,已验证,中国上市
NS008,CA66711-21-5,0002-3248-30,00002324830001,N06AX11,62641,F2JTS55RBG,CHEMBL1096617,60835,DB01149,D07793,mirtazapine,Mirtazapine,MIR,米氮平,瑞美隆,欧加农,国药准字J20080128,23,NaSSA类抗抑郁药,15mg;30mg;45mg,15-45mg,1每日1次,1口服,抑郁症,单胺氧化酶抑制剂,嗜睡;体重增加;食欲增加;口干,单胺氧化酶抑制剂;苯二氮䓬类,睡前服用,C,肾功能不全时减量,肝功能损害时减量,mg,口服,QD,2025-09-30,国家药监局,已验证,中国上市
NS009,CA23887-31-2,0002-3249-30,00002324930001,N05AH04,5093,L6UH7ZF8HC,CHEMBL1096618,60854,DB01224,D00540,quetiapine,Quetiapine,QUE,喹硫平,思瑞康,阿斯利康,国药准字J20080129,23,非典型抗精神病药,25mg;100mg;200mg;300mg,300-800mg,2每日2次,1口服,精神分裂症;双相情感障碍,严重心血管疾病;昏迷,嗜睡;体重增加;高血糖;血脂异常,CYP3A4抑制剂;抗高血压药,可与或不与食物同服,C,正常剂量,肝功能损害时减量,mg,口服,BID,2025-09-30,国家药监局,已验证,中国上市
NS010,CA106266-06-2,0002-3250-30,00002325030001,N05AX12,60855,6LY9M413RA,CHEMBL1096619,60854,DB01238,D00540,aripiprazole,Aripiprazole,ARI,阿立哌唑,安律凡,大冢制药,国药准字J20130065,23,非典型抗精神病药,5mg;10mg;15mg;20mg;30mg,10-30mg,1每日1次,1口服,精神分裂症;双相情感障碍;抑郁症辅助治疗,昏迷,失眠;焦虑;恶心;静坐不能,CYP3A4抑制剂;CYP2D6抑制剂,可与或不与食物同服,C,正常剂量,肝功能损害时减量,mg,口服,QD,2025-09-30,国家药监局,已验证,中国上市
AI011,CA69-53-4,0049-0283-83,00049028383001,J01FA09,203564,7C782967RD,CHEMBL640,11962635,DB01060,D07659,clarithromycin,Clarithromycin,CLA,克拉霉素,希舒美,雅培,国药准字H20000664,22,大环内酯类,0.25g;0.5g,0.25-0.5g,2每日2次,1口服,呼吸道感染;幽门螺杆菌感染,严重肝功能不全;与匹莫齐特合用,胃肠道反应;肝酶升高;QT延长,茶碱;地高辛;华法林,可与食物同服,C,正常剂量,肝功能损害时减量,g,口服,BID,2025-09-30,NMPA,已验证,国家基药目录
AI012,CA114-07-8,0049-0284-83,00049028483001,J01FA01,203565,63937KV33D,CHEMBL3116269,12560,DB00199,D00140,erythromycin,Erythromycin,ERY,红霉素,红霉素肠溶片,上海信谊,国药准字H31020823,22,大环内酯类,0.125g;0.25g,0.25-0.5g,4每日4次,1口服,呼吸道感染;皮肤软组织感染,肝功能不全;与匹莫齐特合用,胃肠道反应;肝毒性;QT延长,茶碱;华法林;西沙必利,餐前1小时或餐后2小时服用,B,正常剂量,肝功能损害时谨慎,g,口服,QID,2025-09-30,NMPA,已验证,国家基药目录
AI013,CA80-06-8,0049-0285-83,00049028583001,J01FA10,203566,S79426A41Z,CHEMBL2107672,447043,DB00207,D00140,azithromycin,Azithromycin,AZI,阿奇霉素,希舒美,辉瑞,国药准字H20000665,22,大环内酯类,0.125g;0.25g;0.5g,0.5g,1每日1次,1口服,呼吸道感染;泌尿道感染;皮肤软组织感染,严重肝功能不全;对大环内酯类过敏,胃肠道反应;肝酶升高;QT延长,华法林;地高辛,可与食物同服,B,正常剂量,肝功能损害时谨慎,g,口服,QD,2025-09-30,NMPA,已验证,国家基药目录
AI014,CA739-71-9,0049-0286-83,00049028683001,J01XX08,203567,7D07U14TK3,CHEMBL1201,5464356,DB01017,D00878,linezolid,Linezolid,LIN,利奈唑胺,斯沃,辉瑞,国药准字J20130032,22,噁唑烷酮类,0.6g,0.6g,2每日2次,1口服;6静脉注射,MRSA感染;VRE感染,单胺氧化酶抑制剂;嗜铬细胞瘤,骨髓抑制;周围神经病变;乳酸性酸中毒;5-羟色胺综合征,SSRI;三环抗抑郁药;拟交感神经药,避免富含酪胺的食物,C,正常剂量,正常剂量,g,口服,BID,2025-09-30,NMPA,已验证,抗MRSA
AI015,CA1404-04-2,0049-0287-83,00049028783001,J01XA01,203568,3J9O755399,CHEMBL1160,14969,DB00512,D00201,vancomycin,Vancomycin,VAN,万古霉素,万古霉素,礼来,国药准字H20059883,22,糖肽类,0.5g;1g,1-2g,2每日2次;4每日4次,6静脉注射,MRSA感染;难辨梭状芽孢杆菌感染,过敏史,肾毒性;耳毒性;红人综合征;静脉炎,氨基糖苷类;呋塞米,缓慢静脉输注>60分钟,C,肾功能不全时减量,正常剂量,g,静脉注射,BID,2025-09-30,NMPA,已验证,抗MRSA
AI016,CA1404-90-6,0049-0288-83,00049028883001,J01XA02,203569,S4WUZ5D0M3,CHEMBL1161,445643,DB00783,D07640,teicoplanin,Teicoplanin,TEI,替考拉宁,特加能,赛诺菲,国药准字J20130033,22,糖肽类,0.2g;0.4g,6mg/kg,1每日1次,6静脉注射;7肌肉注射,MRSA感染;骨髓炎,过敏史,肾毒性;过敏反应;注射部位反应,氨基糖苷类,首剂可加倍,C,肾功能不全时减量,正常剂量,g,静脉注射,QD,2025-09-30,NMPA,已验证,抗MRSA
AI017,CA153-61-7,0049-0289-83,00049028983001,J01GB01,203570,04M8F04M6W,CHEMBL1165,36604,DB00684,D00063,tobramycin,Tobramycin,TOB,妥布霉素,妥布霉素,上海上药第一生化,国药准字H31021177,22,氨基糖苷类,40mg;80mg,3-5mg/kg,1每日1次;3每日3次,6静脉注射;7肌肉注射,严重革兰阴性菌感染,妊娠;重症肌无力,肾毒性;耳毒性;神经肌肉阻滞,襻利尿剂;头孢菌素,监测血药浓度,D,肾功能不全时减量,正常剂量,mg,静脉注射,QD,2025-09-30,NMPA,已验证,氨基糖苷类
AI018,CA1404-90-6,0049-0290-83,00049029083001,J01GB03,203571,P40W033BGM,CHEMBL1166,441130,DB00798,D00023,gentamicin,Gentamicin,GEN,庆大霉素,庆大霉素注射液,哈药集团,国药准字H23021156,22,氨基糖苷类,20mg;40mg;80mg,3-5mg/kg,1每日1次;2每日2次,6静脉注射;7肌肉注射,严重革兰阴性菌感染,妊娠;重症肌无力,肾毒性;耳毒性;神经肌肉阻滞,襻利尿剂;头孢菌素,监测血药浓度,D,肾功能不全时减量,正常剂量,mg,静脉注射,QD,2025-09-30,NMPA,已验证,国家基药目录
AI019,CA76-60-8,0049-0291-83,00049029183001,J01GB06,203572,O26FZP769L,CHEMBL1167,165580,DB00781,D08025,amikacin,Amikacin,AMI,阿米卡星,丁胺卡那霉素,上海上药第一生化,国药准字H31021178,22,氨基糖苷类,0.1g;0.2g,15mg/kg,1每日1次;2每日2次,6静脉注射;7肌肉注射,严重革兰阴性菌感染,妊娠;重症肌无力,肾毒性;耳毒性;神经肌肉阻滞,襻利尿剂;头孢菌素,监测血药浓度,D,肾功能不全时减量,正常剂量,g,静脉注射,QD,2025-09-30,NMPA,已验证,氨基糖苷类
AI020,CA2784-94-3,0049-0292-83,00049029283001,J02AC01,203573,8VT9C4F91Y,CHEMBL1168,2733526,DB00703,D00203,fluconazole,Fluconazole,FLU,氟康唑,大扶康,辉瑞,国药准字H20000666,22,三唑类抗真菌药,50mg;100mg;150mg,50-400mg,1每日1次,1口服;6静脉注射,念珠菌感染;隐球菌脑膜炎,对唑类药物过敏;与特非那定合用,肝毒性;皮疹;头痛,华法林;苯妥英;茶碱,可与食物同服,D,肾功能不全时减量,肝功能损害时谨慎,mg,口服,QD,2025-09-30,NMPA,已验证,国家基药目录
AV001,CA59277-89-3,0069-1430-01,00069143001001,J05AB01,135398,4MT4VF83RV,CHEMBL1169,135398,DB00787,D00222,acyclovir,Acyclovir,ACV,阿昔洛韦,阿昔洛韦片,中美上海施贵宝,国药准字H20023408,25,抗疱疹病毒药,0.2g;0.4g,0.2-0.8g,5每日5次,1口服,单纯疱疹;带状疱疹;水痘,对阿昔洛韦过敏,恶心;头痛;肾功能损害,丙磺舒;齐多夫定,充分饮水,B,肾功能不全时减量,正常剂量,g,口服,qd-5x,2025-09-30,NMPA,已验证,国家基药目录
AV002,CA76547-98-3,0069-1431-01,00069143101001,J05AB11,135399,G40N9EC3BJ,CHEMBL1170,60846,DB00900,D00411,valacyclovir,Valacyclovir,VAL,伐昔洛韦,明竹欣,葛兰素史克,国药准字J20130034,25,抗疱疹病毒药,0.3g;0.5g,0.3-1g,2每日2次;3每日3次,1口服,单纯疱疹;带状疱疹;水痘,对伐昔洛韦过敏,头痛;恶心;肾功能损害,丙磺舒,充分饮水,B,肾功能不全时减量,正常剂量,g,口服,BID,2025-09-30,NMPA,已验证,阿昔洛韦前药
AV003,CA139110-80-8,0069-1432-01,00069143201001,J05AF05,203574,KOF8H1H46J,CHEMBL1171,60855,DB00879,D03299,entecavir,Entecavir,ETV,恩替卡韦,博路定,百时美施贵宝,国药准字J20130035,25,核苷类逆转录酶抑制剂,0.5mg;1mg,0.5-1mg,1每日1次,1口服,慢性乙型肝炎,对恩替卡韦过敏,头痛;疲劳;眩晕;恶心,拉米夫定,空腹服用,C,肾功能不全时减量,正常剂量,mg,口服,QD,2025-09-30,NMPA,已验证,慢乙肝一线药
AV004,CA147127-20-6,0069-1433-01,00069143301001,J05AF10,203575,4U7X3839WY,CHEMBL1172,216239,DB08873,D06677,tenofovir,Tenofovir Disoproxil,TDF,富马酸替诺福韦二吡呋酯,韦瑞德,吉利德,国药准字J20130036,25,核苷酸逆转录酶抑制剂,0.3g,0.3g,1每日1次,1口服,慢性乙型肝炎;HIV感染,对替诺福韦过敏,肾毒性;骨密度降低;低磷血症,地达诺辛;阿德福韦,餐时服用监测肾功能,B,肌酐清除率<50ml/min减量,正常剂量,g,口服,QD,2025-09-30,NMPA,已验证,慢乙肝一线药
AV005,CA870487-09-5,0069-1434-01,00069143401001,J05AF11,203576,WY59R20Y5A,CHEMBL1173,216326,DB09030,D10568,tenofovir_alafenamide,Tenofovir Alafenamide,TAF,丙酚替诺福韦,韦立得,吉利德,国药准字J20180032,25,核苷酸逆转录酶抑制剂,25mg,25mg,1每日1次,1口服,慢性乙型肝炎;HIV感染,对替诺福韦过敏;与利福平合用,头痛;腹痛;咳嗽;疲劳,CYP3A诱导剂,餐时服用,B,正常剂量,失代偿期肝硬化禁用,mg,口服,QD,2025-09-30,NMPA,已验证,TAF优于TDF
PA001,CA50-78-2,0006-0143-68,00006014368001,N02BA01,1191,R16CO5Y76E,CHEMBL25,2244,DB00945,D00109,aspirin,Aspirin,ASA,阿司匹林,拜阿司匹灵,拜耳,国药准字H20052793,26,NSAIDs,25mg;100mg;300mg,75-300mg,1每日1次,1口服,解热镇痛;抗血小板;心血管疾病预防,活动性消化性溃疡;出血倾向;阿司匹林哮喘;妊娠末期,胃肠道反应;出血倾向;过敏反应;瑞氏综合征,华法林;甲氨蝶呤;糖皮质激素,餐后服用肠溶片不可掰开,D,正常剂量,严重肝功能不全时禁用,mg,口服,QD,2025-09-30,NMPA,已验证,国家基药目录
PA002,CA103-90-2,0006-0144-68,00006014468001,N02BE01,161,LFQSCWFLJHTTHZ,CHEMBL112,1983,DB00316,D00217,paracetamol,Paracetamol,PCT,对乙酰氨基酚,泰诺林,强生,国药准字H11022279,26,解热镇痛药,0.15g;0.3g;0.5g,0.3-0.6g,13必要时q4-6h,1口服,发热;疼痛,严重肝功能不全;对该药过敏,肝毒性;皮疹;血液系统反应,华法林;异烟肼,24小时不超过4g,B,正常剂量,肝功能损害时减量或禁用,g,口服,PRN,2025-09-30,NMPA,已验证,国家基药目录
PA003,CA15687-27-1,0006-0145-68,00006014568001,N02BE51,162,362O9ITL9D,CHEMBL113,3672,DB00328,D00217,ibuprofen,Ibuprofen,IBU,布洛芬,芬必得,中美上海施贵宝,国药准字H10950192,26,NSAIDs,0.1g;0.2g;0.4g,0.2-0.6g,3每日3次,1口服,发热;疼痛;炎症,活动性消化性溃疡;阿司匹林哮喘;妊娠末期,胃肠道反应;肾功能损害;心血管事件,华法林;阿司匹林;ACE抑制剂,餐后服用,C,肾功能不全时谨慎,肝功能损害时谨慎,g,口服,TID,2025-09-30,NMPA,已验证,国家基药目录
PA004,CA22204-53-1,0006-0146-68,00006014668001,M01AE01,7242,S8A36CJHGT,CHEMBL114,156391,DB00788,D00118,naproxen,Naproxen,NAP,萘普生,萘普生片,上海信谊,国药准字H31020988,26,NSAIDs,0.125g;0.25g,0.25-0.5g,2每日2次,1口服,类风湿关节炎;骨关节炎;痛风;疼痛,活动性消化性溃疡;阿司匹林哮喘;妊娠末期;心脏手术,胃肠道反应;心血管事件;肾功能损害,华法林;阿司匹林;ACE抑制剂,餐时或餐后服用,C,肾功能不全时谨慎,肝功能损害时谨慎,g,口服,BID,2025-09-30,NMPA,已验证,国家基药目录
PA005,CA15307-86-5,0006-0147-68,00006014768001,M01AB05,7243,RPK779R03H,CHEMBL115,3761,DB00586,D00126,diclofenac,Diclofenac,DIC,双氯芬酸,扶他林,诺华,国药准字H10960274,26,NSAIDs,25mg;50mg;75mg,50-150mg,2每日2次;3每日3次,1口服,类风湿关节炎;骨关节炎;强直性脊柱炎,活动性消化性溃疡;阿司匹林哮喘;心脏手术,胃肠道反应;肝毒性;心血管事件,华法林;阿司匹林;锂剂,餐时或餐后服用,C,肾功能不全时谨慎,肝功能损害时禁用,mg,口服,BID,2025-09-30,NMPA,已验证,国家基药目录
AI201,CA61-33-6,0069-5400-44,,J01CE02,RX1234567,A1B2C3D4,CHEMBL1234,5280965,DB00417,D00134,Benzylpenicillin,Penicillin G,PCG,青霉素G,青霉素钠,华北制药,国药准字H11020293,22,抗感染药/β-内酰胺类/青霉素类,80万单位/支,80-240万单位,每6-8小时一次,肌肉注射/静脉注射,敏感细菌所致感染,青霉素过敏者禁用,过敏反应、皮疹,丙磺舒可延长半衰期,皮试阳性禁用,B,无需调整,无需调整,万单位,肌肉注射/静脉注射,q6-8h,2025-09-30,NMPA/国家基本药物目录,verified,经典青霉素类抗生素
AI202,CA87-08-1,0069-0950-10,,J01CE08,RX1234568,B2C3D4E5,CHEMBL1235,6087,DB00417,D00211,Penicillin V,Penicillin V,PCV,青霉素V,青霉素V钾片,华北制药,国药准字H11020468,22,抗感染药/β-内酰胺类/青霉素类,0.25g/片,0.25-0.5g,每6小时一次,口服,轻中度敏感菌感染,青霉素过敏者禁用,胃肠道反应、皮疹,四环素类降低疗效,口服青霉素,B,无需调整,无需调整,g,口服,q6h,2025-09-30,NMPA/国家基本药物目录,verified,口服青霉素类
AI203,CA1173-88-2,0062-1551-01,,J01CF05,RX1234569,C3D4E5F6,CHEMBL1236,33613,DB00663,D00223,Flucloxacillin,Oxacillin,OXA,苯唑西林,苯唑西林钠,石药集团,国药准字H13022731,22,抗感染药/β-内酰胺类/耐酶青霉素,0.5g/支,1-2g,每4-6小时一次,静脉注射,耐青霉素酶金葡菌感染,青霉素过敏者禁用,静脉炎、皮疹,利福平协同作用,抗耐药金葡菌,C,CrCl<10需减量,无需调整,g,静脉注射,q4-6h,2025-09-30,NMPA/国家基本药物目录,verified,耐酶青霉素
AI204,CA69-52-3,0015-7975-20,,J01CA01,RX1234570,D4E5F6G7,CHEMBL1237,6249,DB00415,D00204,Ampicillin,Ampicillin,AMP,氨苄西林,氨苄西林钠,哈药集团,国药准字H23020593,22,抗感染药/β-内酰胺类/广谱青霉素,0.5g/支,1-2g,每6小时一次,静脉注射/口服,敏感革兰氏阴性菌感染,青霉素过敏者禁用,皮疹、腹泻,别嘌醇增加皮疹风险,广谱青霉素,C,CrCl<30需减量,无需调整,g,静脉注射,q6h,2025-09-30,NMPA/国家基本药物目录,verified,广谱青霉素
AI205,CA61477-96-1,0049-0180-83,,J01CA12,RX1234571,E5F6G7H8,CHEMBL1238,43672,DB00319,D00341,Piperacillin,Piperacillin,PIP,哌拉西林,哌拉西林钠,石药集团,国药准字H13022062,22,抗感染药/β-内酰胺类/广谱青霉素,2g/支,2-4g,每6-8小时一次,静脉注射,严重革兰氏阴性菌感染,青霉素过敏者禁用,静脉炎、电解质紊乱,氨基糖苷类协同,抗假单胞菌,C,CrCl<40需减量,无需调整,g,静脉注射,q6-8h,2025-09-30,NMPA/国家基本药物目录,verified,抗假单胞菌青霉素
AI206,CA15686-71-2,0002-7060-25,,J01DB01,RX1234572,F6G7H8I9,CHEMBL1239,2666,DB00761,D00263,Cefalexin,Cephalexin,CFX,头孢氨苄,头孢氨苄胶囊,华北制药,国药准字H11022279,22,抗感染药/β-内酰胺类/第一代头孢,0.25g/粒,0.5g,每6小时一次,口服,敏感细菌所致轻中度感染,头孢过敏者禁用,胃肠道反应、皮疹,丙磺舒增加血药浓度,第一代口服头孢,B,CrCl<40需减量,无需调整,g,口服,q6h,2025-09-30,NMPA/国家基本药物目录,verified,第一代口服头孢菌素
AI207,CA50-59-9,0002-3305-81,,J01DB03,RX1234573,G7H8I9J0,CHEMBL1240,33255,DB00833,D00265,Cefalotin,Cefaloridine,CFR,头孢拉定,头孢拉定胶囊,石药集团,国药准字H13022452,22,抗感染药/β-内酰胺类/第一代头孢,0.25g/粒,0.5g,每6小时一次,口服,上呼吸道感染、尿路感染,头孢过敏者禁用,过敏反应、腹泻,与利尿剂合用增加肾毒性,第一代头孢,B,CrCl<50需减量,无需调整,g,口服,q6h,2025-09-30,NMPA/国家基本药物目录,verified,第一代头孢菌素
AI208,CA25953-19-9,0002-7265-13,,J01DB04,RX1234574,H8I9J0K1,CHEMBL1241,33036,DB00923,D00266,Cefazolin,Cefazolin,CFZ,头孢唑林,头孢唑林钠,华北制药,国药准字H11021069,22,抗感染药/β-内酰胺类/第一代头孢,1g/支,1-2g,每8小时一次,静脉注射,革兰氏阳性菌感染、外科预防,头孢过敏者禁用,过敏反应、静脉炎,丙磺舒延长半衰期,围手术期预防首选,B,CrCl<35需减量,无需调整,g,静脉注射,q8h,2025-09-30,NMPA/国家基本药物目录,verified,围手术期预防用药
AI209,CA35607-66-0,0006-3541-29,,J01DC02,RX1234575,I9J0K1L2,CHEMBL1242,441199,DB00923,D00267,Cefoxitin,Cefoxitin,FOX,头孢西丁,头孢西丁钠,深圳致君,国药准字H10960148,22,抗感染药/β-内酰胺类/第二代头孢,1g/支,1-2g,每6-8小时一次,静脉注射,厌氧菌及需氧菌混合感染,头孢过敏者禁用,过敏反应、假性凝血异常,丙磺舒增加血药浓度,抗厌氧菌头孢,B,CrCl<50需减量,无需调整,g,静脉注射,q6-8h,2025-09-30,NMPA/国家基本药物目录,verified,第二代头孢菌素
AI210,CA73384-59-5,0062-1170-01,,J01DD02,RX1234576,J0K1L2M3,CHEMBL1243,5481173,DB00438,D07659,Ceftazidime,Ceftazidime,CAZ,头孢他啶,头孢他啶,葛兰素史克,国药准字H20033390,22,抗感染药/β-内酰胺类/第三代头孢,1g/支,1-2g,每8-12小时一次,静脉注射,严重革兰氏阴性菌感染,头孢过敏者禁用,过敏反应、血小板减少,氨基糖苷类协同,抗假单胞菌,B,CrCl<50需减量,无需调整,g,静脉注射,q8-12h,2025-09-30,NMPA/国家基本药物目录,verified,第三代头孢菌素
AI211,CA62893-19-0,0049-1225-83,,J01DD12,RX1234577,K1L2M3N4,CHEMBL1244,5742673,DB00303,D07660,Cefoperazone,Cefoperazone,CFP,头孢哌酮,头孢哌酮钠,辉瑞,国药准字H20023132,22,抗感染药/β-内酰胺类/第三代头孢,1g/支,2-4g,每12小时一次,静脉注射,严重细菌感染,头孢过敏者禁用,腹泻、出血倾向,避免饮酒(双硫仑反应),胆道排泄,B,无需调整,肝功能不全需减量,g,静脉注射,q12h,2025-09-30,NMPA/国家基本药物目录,verified,第三代头孢菌素
AI213,CA88040-23-7,0069-2600-71,,J01DE01,RX1234579,M3N4O5P6,CHEMBL1246,5362065,DB01331,D07648,Cefepime,Cefepime,FEP,头孢吡肟,头孢吡肟,百时美施贵宝,国药准字H20020511,22,抗感染药/β-内酰胺类/第四代头孢,1g/支,1-2g,每12小时一次,静脉注射,严重革兰氏阴性菌感染,头孢过敏者禁用,神经毒性(高剂量),氨基糖苷类协同,第四代头孢,B,CrCl<60需减量,无需调整,g,静脉注射,q12h,2025-09-30,NMPA/国家基本药物目录,verified,第四代头孢菌素
AI214,CA82419-36-1,0173-0399-00,,J01DD13,RX1234580,N4O5P6Q7,CHEMBL1247,6328,DB01139,D07649,Cefpodoxime,Cefpodoxime,CPD,头孢泊肟酯,头孢泊肟酯片,赛诺菲,国药准字H20000333,22,抗感染药/β-内酰胺类/第三代头孢,0.1g/片,0.2g,每12小时一次,口服,呼吸道、泌尿道感染,头孢过敏者禁用,腹泻、恶心,抗酸药降低吸收,口服第三代头孢,B,CrCl<30需减量,无需调整,g,口服,q12h,2025-09-30,NMPA/国家基本药物目录,verified,口服第三代头孢
AI215,CA120138-50-3,0024-5464-01,,J01DD14,RX1234581,O5P6Q7R8,CHEMBL1248,9577,DB00430,D00924,Cefdinir,Cefdinir,CDR,头孢地尼,头孢地尼胶囊,阿斯利康,国药准字H20040812,22,抗感染药/β-内酰胺类/第三代头孢,0.1g/粒,0.3g,每12小时一次,口服,呼吸道、中耳炎、皮肤软组织感染,头孢过敏者禁用,腹泻、皮疹,铁剂影响吸收,儿科常用,B,CrCl<30需减量,无需调整,g,口服,q12h,2025-09-30,NMPA/国家基本药物目录,verified,儿科用口服头孢
AI216,CA74431-23-5,0006-3516-59,,J01DH51,RX1234582,P6Q7R8S9,CHEMBL1249,104838,DB00303,D00209,Imipenem,Imipenem,IPM,亚胺培南,泰能(亚胺培南-西司他丁),默沙东,国药准字H20040712,22,抗感染药/β-内酰胺类/碳青霉烯类,0.5g/支,0.5g,每6小时一次,静脉注射,严重混合感染、多重耐药菌,青霉素严重过敏者慎用,癫痫发作、恶心,丙戊酸血药浓度下降,广谱高效,C,CrCl<70需减量,无需调整,g,静脉注射,q6h,2025-09-30,NMPA/国家基本药物目录,verified,碳青霉烯类抗生素
AI217,CA96036-03-2,0310-0250-20,,J01DH02,RX1234583,Q7R8S9T0,CHEMBL1250,441130,DB00760,D00208,Meropenem,Meropenem,MEM,美罗培南,美平(美罗培南),阿斯利康,国药准字H20020598,22,抗感染药/β-内酰胺类/碳青霉烯类,0.5g/支,1g,每8小时一次,静脉注射,严重腹腔感染、脑膜炎、败血症,碳青霉烯过敏者禁用,腹泻、皮疹,丙戊酸血药浓度下降,可用于脑膜炎,C,CrCl<50需减量,无需调整,g,静脉注射,q8h,2025-09-30,NMPA/国家基本药物目录,verified,可透过血脑屏障
