timestamp,glucose_value
2025-08-05 13:30:00,19.8
2025-08-05 13:45:00,15.8
2025-08-05 14:00:00,15.7
2025-08-05 14:15:00,18.6
2025-08-05 14:30:00,18.7
2025-08-05 14:45:00,15.6
2025-08-05 15:00:00,9.9
2025-08-05 15:15:00,10.1
2025-08-05 15:30:00,8.5
2025-08-05 15:45:00,9.2
2025-08-05 16:00:00,9.0
2025-08-05 16:15:00,9.4
2025-08-05 16:30:00,10.5
2025-08-05 16:45:00,10.9
2025-08-05 17:00:00,12.9
2025-08-05 17:15:00,9.0
2025-08-05 17:30:00,12.0
2025-08-05 17:45:00,10.2
2025-08-05 18:00:00,12.8
2025-08-05 18:15:00,13.9
2025-08-05 18:30:00,11.2
2025-08-05 18:45:00,13.4
2025-08-05 19:00:00,13.1
2025-08-05 19:15:00,13.6
2025-08-05 19:30:00,13.3
2025-08-05 19:45:00,16.6
2025-08-05 20:00:00,11.9
2025-08-05 20:15:00,12.1
2025-08-05 20:30:00,11.9
2025-08-05 20:45:00,12.0
2025-08-05 21:00:00,9.6
2025-08-05 21:15:00,12.3
2025-08-05 21:30:00,12.7
2025-08-05 21:45:00,9.7
2025-08-05 22:00:00,9.3
2025-08-05 22:15:00,11.2
2025-08-05 22:30:00,9.7
2025-08-05 22:45:00,11.5
2025-08-05 23:00:00,10.8
2025-08-05 23:15:00,8.3
2025-08-05 23:30:00,12.9
2025-08-05 23:45:00,13.2
2025-08-06 00:00:00,8.0
2025-08-06 00:15:00,8.3
2025-08-06 00:30:00,9.3
2025-08-06 00:45:00,9.4
2025-08-06 01:00:00,9.9
2025-08-06 01:15:00,11.9
2025-08-06 01:30:00,8.6
2025-08-06 01:45:00,7.7
2025-08-06 02:00:00,6.8
2025-08-06 02:15:00,7.8
2025-08-06 02:30:00,8.9
2025-08-06 02:45:00,11.6
2025-08-06 03:00:00,8.1
2025-08-06 03:15:00,9.2
2025-08-06 03:30:00,8.9
2025-08-06 03:45:00,10.7
2025-08-06 04:00:00,12.7
2025-08-06 04:15:00,8.1
2025-08-06 04:30:00,8.2
2025-08-06 04:45:00,10.5
2025-08-06 05:00:00,9.9
2025-08-06 05:15:00,11.7
2025-08-06 05:30:00,9.8
2025-08-06 05:45:00,8.4
2025-08-06 06:00:00,12.8
2025-08-06 06:15:00,13.5
2025-08-06 06:30:00,13.1
2025-08-06 06:45:00,12.6
2025-08-06 07:00:00,13.5
2025-08-06 07:15:00,13.6
2025-08-06 07:30:00,14.0
2025-08-06 07:45:00,12.9
2025-08-06 08:00:00,11.6
2025-08-06 08:15:00,12.1
2025-08-06 08:30:00,13.7
2025-08-06 08:45:00,10.7
2025-08-06 09:00:00,9.5
2025-08-06 09:15:00,8.3
2025-08-06 09:30:00,9.0
2025-08-06 09:45:00,10.8
2025-08-06 10:00:00,9.2
2025-08-06 10:15:00,9.0
2025-08-06 10:30:00,6.9
2025-08-06 10:45:00,10.0
2025-08-06 11:00:00,9.9
2025-08-06 11:15:00,12.2
2025-08-06 11:30:00,8.4
2025-08-06 11:45:00,9.2
2025-08-06 12:00:00,14.2
2025-08-06 12:15:00,16.2
2025-08-06 12:30:00,13.7
2025-08-06 12:45:00,14.3
2025-08-06 13:00:00,14.8
2025-08-06 13:15:00,14.1
2025-08-06 13:30:00,13.2
2025-08-06 13:45:00,14.2
2025-08-06 14:00:00,15.5
2025-08-06 14:15:00,12.3
2025-08-06 14:30:00,14.1
2025-08-06 14:45:00,12.8
2025-08-06 15:00:00,10.7
2025-08-06 15:15:00,6.6
2025-08-06 15:30:00,8.1
2025-08-06 15:45:00,9.5
2025-08-06 16:00:00,11.3
2025-08-06 16:15:00,8.8
2025-08-06 16:30:00,8.1
2025-08-06 16:45:00,11.7
2025-08-06 17:00:00,6.7
2025-08-06 17:15:00,5.6
2025-08-06 17:30:00,9.6
2025-08-06 17:45:00,8.2
2025-08-06 18:00:00,9.4
2025-08-06 18:15:00,12.0
2025-08-06 18:30:00,11.3
2025-08-06 18:45:00,10.0
2025-08-06 19:00:00,9.0
2025-08-06 19:15:00,12.2
2025-08-06 19:30:00,11.9
2025-08-06 19:45:00,10.7
2025-08-06 20:00:00,13.7
2025-08-06 20:15:00,9.3
2025-08-06 20:30:00,8.6
2025-08-06 20:45:00,9.9
2025-08-06 21:00:00,8.8
2025-08-06 21:15:00,9.3
2025-08-06 21:30:00,8.5
2025-08-06 21:45:00,9.4
2025-08-06 22:00:00,7.0
2025-08-06 22:15:00,11.1
2025-08-06 22:30:00,8.8
2025-08-06 22:45:00,10.6
2025-08-06 23:00:00,9.4
2025-08-06 23:15:00,9.6
2025-08-06 23:30:00,9.8
2025-08-06 23:45:00,9.6
2025-08-07 00:00:00,9.9
2025-08-07 00:15:00,10.9
2025-08-07 00:30:00,9.2
2025-08-07 00:45:00,10.0
2025-08-07 01:00:00,8.8
2025-08-07 01:15:00,11.1
2025-08-07 01:30:00,7.9
2025-08-07 01:45:00,11.6
2025-08-07 02:00:00,8.8
2025-08-07 02:15:00,6.8
2025-08-07 02:30:00,9.1
2025-08-07 02:45:00,7.9
2025-08-07 03:00:00,10.2
2025-08-07 03:15:00,7.9
2025-08-07 03:30:00,8.2
2025-08-07 03:45:00,6.1
2025-08-07 04:00:00,8.2
2025-08-07 04:15:00,5.3
2025-08-07 04:30:00,6.5
2025-08-07 04:45:00,10.1
2025-08-07 05:00:00,10.1
2025-08-07 05:15:00,9.5
2025-08-07 05:30:00,7.5
2025-08-07 05:45:00,8.8
2025-08-07 06:00:00,11.9
2025-08-07 06:15:00,10.1
2025-08-07 06:30:00,14.1
2025-08-07 06:45:00,13.2
2025-08-07 07:00:00,11.5
2025-08-07 07:15:00,11.9
2025-08-07 07:30:00,12.2
2025-08-07 07:45:00,8.8
2025-08-07 08:00:00,11.5
2025-08-07 08:15:00,10.9
2025-08-07 08:30:00,10.4
2025-08-07 08:45:00,11.5
2025-08-07 09:00:00,11.6
2025-08-07 09:15:00,9.9
2025-08-07 09:30:00,8.1
2025-08-07 09:45:00,9.8
2025-08-07 10:00:00,11.0
2025-08-07 10:15:00,10.3
2025-08-07 10:30:00,9.0
2025-08-07 10:45:00,7.9
2025-08-07 11:00:00,10.0
2025-08-07 11:15:00,9.5
2025-08-07 11:30:00,10.3
2025-08-07 11:45:00,9.9
2025-08-07 12:00:00,15.4
2025-08-07 12:15:00,13.1
2025-08-07 12:30:00,15.8
2025-08-07 12:45:00,14.2
2025-08-07 13:00:00,17.0
2025-08-07 13:15:00,12.8
2025-08-07 13:30:00,16.5
2025-08-07 13:45:00,14.2
2025-08-07 14:00:00,12.9
2025-08-07 14:15:00,13.1
2025-08-07 14:30:00,13.4
2025-08-07 14:45:00,14.5
2025-08-07 15:00:00,9.7
2025-08-07 15:15:00,8.0
2025-08-07 15:30:00,8.9
2025-08-07 15:45:00,12.1
2025-08-07 16:00:00,11.5
2025-08-07 16:15:00,9.6
2025-08-07 16:30:00,9.0
2025-08-07 16:45:00,9.1
2025-08-07 17:00:00,9.8
2025-08-07 17:15:00,7.4
2025-08-07 17:30:00,8.5
2025-08-07 17:45:00,6.4
2025-08-07 18:00:00,11.5
2025-08-07 18:15:00,11.9
2025-08-07 18:30:00,10.2
2025-08-07 18:45:00,13.3
2025-08-07 19:00:00,9.1
2025-08-07 19:15:00,8.7
2025-08-07 19:30:00,11.2
2025-08-07 19:45:00,12.5
2025-08-07 20:00:00,13.4
2025-08-07 20:15:00,10.2
2025-08-07 20:30:00,12.5
2025-08-07 20:45:00,10.8
2025-08-07 21:00:00,8.7
2025-08-07 21:15:00,10.2
2025-08-07 21:30:00,9.9
2025-08-07 21:45:00,6.5
2025-08-07 22:00:00,11.1
2025-08-07 22:15:00,11.0
2025-08-07 22:30:00,8.0
2025-08-07 22:45:00,9.5
2025-08-07 23:00:00,9.7
2025-08-07 23:15:00,9.3
2025-08-07 23:30:00,8.1
2025-08-07 23:45:00,7.9
2025-08-08 00:00:00,8.9
2025-08-08 00:15:00,10.7
2025-08-08 00:30:00,9.7
2025-08-08 00:45:00,8.4
2025-08-08 01:00:00,10.1
2025-08-08 01:15:00,4.6
2025-08-08 01:30:00,10.6
2025-08-08 01:45:00,6.3
2025-08-08 02:00:00,8.4
2025-08-08 02:15:00,7.2
2025-08-08 02:30:00,7.0
2025-08-08 02:45:00,10.7
2025-08-08 03:00:00,8.2
2025-08-08 03:15:00,9.4
2025-08-08 03:30:00,8.8
2025-08-08 03:45:00,9.6
2025-08-08 04:00:00,9.0
2025-08-08 04:15:00,7.0
2025-08-08 04:30:00,10.4
2025-08-08 04:45:00,8.2
2025-08-08 05:00:00,6.6
2025-08-08 05:15:00,8.3
2025-08-08 05:30:00,11.2
2025-08-08 05:45:00,10.2
2025-08-08 06:00:00,11.4
2025-08-08 06:15:00,11.4
2025-08-08 06:30:00,11.4
2025-08-08 06:45:00,15.0
2025-08-08 07:00:00,12.5
2025-08-08 07:15:00,12.5
2025-08-08 07:30:00,13.4
2025-08-08 07:45:00,12.2
2025-08-08 08:00:00,11.5
2025-08-08 08:15:00,11.6
2025-08-08 08:30:00,11.8
2025-08-08 08:45:00,11.8
2025-08-08 09:00:00,10.0
2025-08-08 09:15:00,9.0
2025-08-08 09:30:00,10.0
2025-08-08 09:45:00,8.8
2025-08-08 10:00:00,9.0
2025-08-08 10:15:00,5.9
2025-08-08 10:30:00,10.3
2025-08-08 10:45:00,9.4
2025-08-08 11:00:00,10.4
2025-08-08 11:15:00,4.6
2025-08-08 11:30:00,12.0
2025-08-08 11:45:00,8.7
2025-08-08 12:00:00,15.5
2025-08-08 12:15:00,12.3
2025-08-08 12:30:00,14.8
2025-08-08 12:45:00,12.3
2025-08-08 13:00:00,12.9
2025-08-08 13:15:00,16.7
2025-08-08 13:30:00,13.6
2025-08-08 13:45:00,14.2
2025-08-08 14:00:00,15.2
2025-08-08 14:15:00,14.6
2025-08-08 14:30:00,14.1
2025-08-08 14:45:00,14.4
2025-08-08 15:00:00,12.5
2025-08-08 15:15:00,8.8
2025-08-08 15:30:00,9.2
2025-08-08 15:45:00,10.5
2025-08-08 16:00:00,10.6
2025-08-08 16:15:00,10.7
2025-08-08 16:30:00,9.9
2025-08-08 16:45:00,7.2
2025-08-08 17:00:00,11.4
2025-08-08 17:15:00,7.2
2025-08-08 17:30:00,9.4
2025-08-08 17:45:00,7.8
2025-08-08 18:00:00,10.8
2025-08-08 18:15:00,11.4
2025-08-08 18:30:00,11.4
2025-08-08 18:45:00,11.5
2025-08-08 19:00:00,13.3
2025-08-08 19:15:00,11.6
2025-08-08 19:30:00,10.5
2025-08-08 19:45:00,12.3
2025-08-08 20:00:00,12.7
2025-08-08 20:15:00,9.0
2025-08-08 20:30:00,11.8
2025-08-08 20:45:00,11.9
2025-08-08 21:00:00,8.5
2025-08-08 21:15:00,11.0
2025-08-08 21:30:00,8.7
2025-08-08 21:45:00,9.1
2025-08-08 22:00:00,8.7
2025-08-08 22:15:00,8.9
2025-08-08 22:30:00,7.3
2025-08-08 22:45:00,6.7
2025-08-08 23:00:00,11.3
2025-08-08 23:15:00,7.6
2025-08-08 23:30:00,7.4
2025-08-08 23:45:00,5.7
2025-08-09 00:00:00,8.0
2025-08-09 00:15:00,6.9
2025-08-09 00:30:00,11.4
2025-08-09 00:45:00,10.4
2025-08-09 01:00:00,7.9
2025-08-09 01:15:00,12.3
2025-08-09 01:30:00,10.4
2025-08-09 01:45:00,8.4
2025-08-09 02:00:00,5.2
2025-08-09 02:15:00,12.3
2025-08-09 02:30:00,6.8
2025-08-09 02:45:00,6.4
2025-08-09 03:00:00,10.4
2025-08-09 03:15:00,12.6
2025-08-09 03:30:00,11.0
2025-08-09 03:45:00,9.8
2025-08-09 04:00:00,9.8
2025-08-09 04:15:00,10.2
2025-08-09 04:30:00,10.0
2025-08-09 04:45:00,9.3
2025-08-09 05:00:00,9.1
2025-08-09 05:15:00,8.8
2025-08-09 05:30:00,7.8
2025-08-09 05:45:00,8.5
2025-08-09 06:00:00,9.3
2025-08-09 06:15:00,11.7
2025-08-09 06:30:00,10.4
2025-08-09 06:45:00,10.2
2025-08-09 07:00:00,12.1
2025-08-09 07:15:00,14.0
2025-08-09 07:30:00,13.3
2025-08-09 07:45:00,9.5
2025-08-09 08:00:00,10.4
2025-08-09 08:15:00,13.3
2025-08-09 08:30:00,10.4
2025-08-09 08:45:00,11.5
2025-08-09 09:00:00,9.7
2025-08-09 09:15:00,7.5
2025-08-09 09:30:00,9.1
2025-08-09 09:45:00,6.9
2025-08-09 10:00:00,8.0
2025-08-09 10:15:00,9.4
2025-08-09 10:30:00,6.5
2025-08-09 10:45:00,9.6
2025-08-09 11:00:00,8.9
2025-08-09 11:15:00,9.7
2025-08-09 11:30:00,9.2
2025-08-09 11:45:00,11.0
2025-08-09 12:00:00,14.0
2025-08-09 12:15:00,13.2
2025-08-09 12:30:00,14.0
2025-08-09 12:45:00,14.7
2025-08-09 13:00:00,13.9
2025-08-09 13:15:00,13.9
2025-08-09 13:30:00,12.8
2025-08-09 13:45:00,12.9
2025-08-09 14:00:00,11.8
2025-08-09 14:15:00,16.5
2025-08-09 14:30:00,12.0
2025-08-09 14:45:00,12.8
2025-08-09 15:00:00,7.8
2025-08-09 15:15:00,10.3
2025-08-09 15:30:00,8.5
2025-08-09 15:45:00,10.8
2025-08-09 16:00:00,7.9
2025-08-09 16:15:00,9.3
2025-08-09 16:30:00,7.7
2025-08-09 16:45:00,12.1
2025-08-09 17:00:00,7.1
2025-08-09 17:15:00,9.4
2025-08-09 17:30:00,9.9
2025-08-09 17:45:00,9.5
2025-08-09 18:00:00,10.6
2025-08-09 18:15:00,10.7
2025-08-09 18:30:00,11.0
2025-08-09 18:45:00,10.7
2025-08-09 19:00:00,12.3
2025-08-09 19:15:00,14.2
2025-08-09 19:30:00,10.1
2025-08-09 19:45:00,8.8
2025-08-09 20:00:00,10.8
2025-08-09 20:15:00,14.8
2025-08-09 20:30:00,9.7
2025-08-09 20:45:00,13.3
2025-08-09 21:00:00,11.4
2025-08-09 21:15:00,8.1
2025-08-09 21:30:00,9.8
2025-08-09 21:45:00,11.4
2025-08-09 22:00:00,8.3
2025-08-09 22:15:00,8.6
2025-08-09 22:30:00,8.0
2025-08-09 22:45:00,7.4
2025-08-09 23:00:00,7.9
2025-08-09 23:15:00,7.1
2025-08-09 23:30:00,9.0
2025-08-09 23:45:00,7.8
